DAYS_BIRTH,OCCUPATION_TYPE,prediction
-10542,"",0
-10542,"",0
-10542,"",0
-10542,"",0
-10542,"",0
-10542,"",0
-10542,"",0
-10542,"",0
-15408,Laborers,14
-15408,Laborers,14
-15408,Laborers,14
-22582,"",5
-22582,"",5
-22582,"",5
-22582,"",5
-20100,"",4
-11919,Accountants,5
-11919,Accountants,5
-11919,Accountants,5
-11919,Accountants,5
-8111,High skill tech staff,2
-8111,High skill tech staff,2
-15836,"",7
-15836,"",7
-15836,"",7
-15836,"",7
-15836,"",7
-15836,"",7
-15836,"",7
-15836,"",7
-22651,"",22
-22651,"",22
-22651,"",22
-22651,"",22
-12563,Cooking staff,6
-12563,Cooking staff,6
-12563,Cooking staff,6
-12563,Cooking staff,6
-12563,Cooking staff,6
-12563,Cooking staff,6
-12563,Cooking staff,6
-12563,Cooking staff,6
-12563,Cooking staff,6
-12563,Cooking staff,6
-19601,Managers,18
-15766,Laborers,2
-15766,Laborers,2
-22448,"",16
-22448,"",16
-12071,"",12
-12071,"",12
-12071,"",12
-12071,"",12
-12071,"",12
-12071,"",12
-12071,"",12
-12071,"",12
-12071,"",12
-12071,"",12
-12071,"",12
-17526,High skill tech staff,13
-17526,High skill tech staff,13
-17526,High skill tech staff,13
-17526,High skill tech staff,13
-17526,High skill tech staff,13
-17422,Laborers,18
-18493,Sales staff,23
-18493,Sales staff,23
-18493,Sales staff,23
-18493,Sales staff,23
-19338,Drivers,22
-19338,Drivers,22
-19338,Drivers,22
-19338,Drivers,22
-14944,Managers,17
-14944,Managers,17
-14944,Managers,17
-14944,Managers,17
-14944,Managers,17
-14944,Managers,17
-15961,Core staff,18
-12190,Laborers,16
-12190,Laborers,16
-13108,"",1
-13108,"",1
-13108,"",1
-13867,Laborers,0
-13867,Laborers,0
-13867,Laborers,0
-13867,Laborers,0
-13867,Laborers,0
-13867,Laborers,0
-13867,Laborers,0
-13867,Laborers,0
-13867,Laborers,0
-13867,Laborers,0
-13867,Laborers,0
-13867,Laborers,0
-12244,Managers,2
-12244,Managers,2
-16777,"",21
-16777,"",21
-16777,"",21
-15083,Sales staff,23
-15083,Sales staff,23
-15083,Sales staff,23
-15083,Sales staff,23
-18795,Laborers,16
-18795,Laborers,16
-12072,"",6
-12072,"",6
-12072,"",6
-12072,"",6
-12072,"",6
-12072,"",6
-12072,"",6
-12072,"",6
-12072,"",6
-12072,"",6
-21798,"",2
-21798,"",2
-21798,"",2
-10162,Drivers,4
-21861,"",15
-21861,"",15
-21861,"",15
-19164,Laborers,15
-19164,Laborers,15
-19164,Laborers,15
-19164,Laborers,15
-19164,Laborers,15
-19164,Laborers,15
-19164,Laborers,15
-19164,Laborers,15
-19164,Laborers,15
-19164,Laborers,15
-19164,Laborers,15
-19164,Laborers,15
-19164,Laborers,15
-19164,Laborers,15
-9963,Sales staff,7
-9963,Sales staff,7
-9963,Sales staff,7
-9963,Sales staff,7
-9963,Sales staff,7
-9963,Sales staff,7
-9963,Sales staff,7
-9963,Sales staff,7
-19423,Laborers,18
-17202,Sales staff,11
-17202,Sales staff,11
-17202,Sales staff,11
-17202,Sales staff,11
-17202,Sales staff,11
-17202,Sales staff,11
-17202,Sales staff,11
-17202,Sales staff,11
-17202,Sales staff,11
-17202,Sales staff,11
-17202,Sales staff,11
-17202,Sales staff,11
-17202,Sales staff,11
-17202,Sales staff,11
-17202,Sales staff,11
-17202,Sales staff,11
-17202,Sales staff,11
-17438,Sales staff,9
-17438,Sales staff,9
-17438,Sales staff,9
-17438,Sales staff,9
-17438,Sales staff,9
-17438,Sales staff,9
-17438,Sales staff,9
-9430,"",8
-15111,"",4
-17420,"",10
-17420,"",10
-20853,"",21
-20853,"",21
-20853,"",21
-19831,Laborers,16
-19831,Laborers,16
-22283,"",23
-22283,"",23
-22283,"",23
-22283,"",23
-22283,"",23
-21844,"",12
-21844,"",12
-21844,"",12
-21844,"",12
-21844,"",12
-21844,"",12
-21844,"",12
-21844,"",12
-21844,"",12
-21844,"",12
-11363,High skill tech staff,6
-11363,High skill tech staff,6
-11363,High skill tech staff,6
-11363,High skill tech staff,6
-11363,High skill tech staff,6
-11363,High skill tech staff,6
-11363,High skill tech staff,6
-11363,High skill tech staff,6
-11363,High skill tech staff,6
-11363,High skill tech staff,6
-19063,Laborers,19
-19063,Laborers,19
-19063,Laborers,19
-19063,Laborers,19
-19063,Laborers,19
-10174,"",18
-15373,Sales staff,14
-15373,Sales staff,14
-15373,Sales staff,14
-23702,"",10
-23702,"",10
-12262,"",9
-12262,"",9
-12262,"",9
-12262,"",9
-12262,"",9
-12262,"",9
-12262,"",9
-12262,"",9
-17046,Drivers,10
-17046,Drivers,10
-13868,Laborers,11
-13868,Laborers,11
-13868,Laborers,11
-13868,Laborers,11
-13868,Laborers,11
-13868,Laborers,11
-13868,Laborers,11
-13868,Laborers,11
-13868,Laborers,11
-13868,Laborers,11
-13868,Laborers,11
-18571,Cooking staff,4
-16888,Medicine staff,20
-16888,Medicine staff,20
-15565,Laborers,18
-12176,High skill tech staff,2
-12176,High skill tech staff,2
-8781,High skill tech staff,2
-8781,High skill tech staff,2
-8781,High skill tech staff,2
-19511,"",2
-19511,"",2
-19511,"",2
-23225,"",0
-23225,"",0
-23225,"",0
-23225,"",0
-23225,"",0
-23225,"",0
-23225,"",0
-23225,"",0
-23225,"",0
-23225,"",0
-23225,"",0
-23225,"",0
-13398,Core staff,0
-13398,Core staff,0
-13398,Core staff,0
-13398,Core staff,0
-13398,Core staff,0
-13398,Core staff,0
-13398,Core staff,0
-13398,Core staff,0
-13398,Core staff,0
-13398,Core staff,0
-13398,Core staff,0
-13398,Core staff,0
-9720,"",10
-9720,"",10
-21367,"",2
-21367,"",2
-21367,"",2
-20063,Laborers,22
-20063,Laborers,22
-20063,Laborers,22
-20063,Laborers,22
-19923,Sales staff,11
-19923,Sales staff,11
-10153,Sales staff,8
-10153,Sales staff,8
-10153,Sales staff,8
-10153,Sales staff,8
-10153,Sales staff,8
-10153,Sales staff,8
-22017,"",4
-17148,Security staff,18
-9363,"",13
-9363,"",13
-9363,"",13
-9363,"",13
-9363,"",13
-9363,"",13
-22548,"",16
-22548,"",16
-11564,Managers,20
-11564,Managers,20
-11564,Managers,20
-11564,Managers,20
-11564,Managers,20
-11564,Managers,20
-11564,Managers,20
-11564,Managers,20
-11564,Managers,20
-13230,High skill tech staff,1
-13230,High skill tech staff,1
-13230,High skill tech staff,1
-13230,High skill tech staff,1
-13230,High skill tech staff,1
-13230,High skill tech staff,1
-21290,"",4
-14731,Medicine staff,15
-14731,Medicine staff,15
-14731,Medicine staff,15
-14731,Medicine staff,15
-14731,Medicine staff,15
-14731,Medicine staff,15
-14731,Medicine staff,15
-14731,Medicine staff,15
-16686,Cleaning staff,0
-16686,Cleaning staff,0
-16686,Cleaning staff,0
-16686,Cleaning staff,0
-16686,Cleaning staff,0
-16686,Cleaning staff,0
-16686,Cleaning staff,0
-16686,Cleaning staff,0
-16686,Cleaning staff,0
-16686,Cleaning staff,0
-16686,Cleaning staff,0
-16686,Cleaning staff,0
-10429,Core staff,13
-10429,Core staff,13
-10429,Core staff,13
-10429,Core staff,13
-10429,Core staff,13
-13970,Managers,8
-12570,Managers,13
-12570,Managers,13
-12570,Managers,13
-12570,Managers,13
-12570,Managers,13
-20124,Cooking staff,16
-20124,Cooking staff,16
-20151,Accountants,21
-20151,Accountants,21
-20151,Accountants,21
-22950,"",3
-22950,"",3
-22950,"",3
-22950,"",3
-22950,"",3
-14834,Sales staff,7
-14834,Sales staff,7
-14834,Sales staff,7
-14834,Sales staff,7
-14834,Sales staff,7
-14834,Sales staff,7
-14834,Sales staff,7
-14834,Sales staff,7
-17825,Laborers,13
-17825,Laborers,13
-17825,Laborers,13
-17825,Laborers,13
-17825,Laborers,13
-17825,Laborers,13
-17947,"",21
-17947,"",21
-17947,"",21
-23180,"",11
-23180,"",11
-23180,"",11
-23180,"",11
-23180,"",11
-23180,"",11
-23180,"",11
-23180,"",11
-23180,"",11
-23180,"",11
-23180,"",11
-23180,"",11
-23180,"",11
-23180,"",11
-23180,"",11
-23180,"",11
-23180,"",11
-23180,"",11
-23180,"",11
-12546,Core staff,2
-12546,Core staff,2
-14887,High skill tech staff,6
-14887,High skill tech staff,6
-14887,High skill tech staff,6
-14887,High skill tech staff,6
-14887,High skill tech staff,6
-14887,High skill tech staff,6
-14887,High skill tech staff,6
-14887,High skill tech staff,6
-14887,High skill tech staff,6
-14887,High skill tech staff,6
-18598,Laborers,17
-18598,Laborers,17
-18598,Laborers,17
-18598,Laborers,17
-18598,Laborers,17
-18598,Laborers,17
-12461,Sales staff,11
-12461,Sales staff,11
-12461,Sales staff,11
-12461,Sales staff,11
-12461,Sales staff,11
-12461,Sales staff,11
-12461,Sales staff,11
-12461,Sales staff,11
-11677,Laborers,18
-12038,"",8
-12038,"",8
-12038,"",8
-12038,"",8
-12038,"",8
-12038,"",8
-20412,Managers,19
-20412,Managers,19
-20412,Managers,19
-20412,Managers,19
-20412,Managers,19
-20412,Managers,19
-20412,Managers,19
-20768,"",0
-20768,"",0
-20768,"",0
-20768,"",0
-20768,"",0
-20768,"",0
-20768,"",0
-20768,"",0
-20768,"",0
-20768,"",0
-20768,"",0
-20768,"",0
-19684,Medicine staff,6
-19684,Medicine staff,6
-19684,Medicine staff,6
-19684,Medicine staff,6
-19684,Medicine staff,6
-19684,Medicine staff,6
-19684,Medicine staff,6
-19684,Medicine staff,6
-19684,Medicine staff,6
-19684,Medicine staff,6
-13166,Managers,16
-13166,Managers,16
-21173,"",18
-18981,Sales staff,7
-18981,Sales staff,7
-18981,Sales staff,7
-18981,Sales staff,7
-18981,Sales staff,7
-18981,Sales staff,7
-18981,Sales staff,7
-18981,Sales staff,7
-17642,Laborers,12
-17642,Laborers,12
-17642,Laborers,12
-17642,Laborers,12
-17642,Laborers,12
-17642,Laborers,12
-17642,Laborers,12
-17642,Laborers,12
-17642,Laborers,12
-17642,Laborers,12
-17642,Laborers,12
-19653,Drivers,23
-19653,Drivers,23
-19653,Drivers,23
-19653,Drivers,23
-15228,"",5
-15228,"",5
-15228,"",5
-15228,"",5
-20567,"",7
-20567,"",7
-20567,"",7
-20567,"",7
-20567,"",7
-20567,"",7
-20567,"",7
-20567,"",7
-17110,Security staff,1
-17110,Security staff,1
-17110,Security staff,1
-17521,Drivers,5
-17521,Drivers,5
-17521,Drivers,5
-17521,Drivers,5
-9889,Managers,9
-9889,Managers,9
-9889,Managers,9
-9889,Managers,9
-9889,Managers,9
-9889,Managers,9
-9889,Managers,9
-13346,Laborers,0
-13346,Laborers,0
-13346,Laborers,0
-13346,Laborers,0
-13346,Laborers,0
-13346,Laborers,0
-13346,Laborers,0
-13346,Laborers,0
-13346,Laborers,0
-13346,Laborers,0
-13346,Laborers,0
-13346,Laborers,0
-15973,Laborers,11
-15973,Laborers,11
-15973,Laborers,11
-15973,Laborers,11
-15973,Laborers,11
-15973,Laborers,11
-15973,Laborers,11
-15973,Laborers,11
-15973,Laborers,11
-15973,Laborers,11
-15973,Laborers,11
-15973,Laborers,11
-15973,Laborers,11
-15973,Laborers,11
-15973,Laborers,11
-18924,"",2
-18924,"",2
-18924,"",2
-22494,"",3
-22494,"",3
-22494,"",3
-22494,"",3
-22494,"",3
-17627,High skill tech staff,0
-17627,High skill tech staff,0
-17627,High skill tech staff,0
-17627,High skill tech staff,0
-17627,High skill tech staff,0
-17627,High skill tech staff,0
-17627,High skill tech staff,0
-17627,High skill tech staff,0
-17627,High skill tech staff,0
-17627,High skill tech staff,0
-17627,High skill tech staff,0
-17627,High skill tech staff,0
-13049,Medicine staff,15
-13049,Medicine staff,15
-13049,Medicine staff,15
-13049,Medicine staff,15
-13049,Medicine staff,15
-13049,Medicine staff,15
-13049,Medicine staff,15
-13049,Medicine staff,15
-13049,Medicine staff,15
-13049,Medicine staff,15
-13049,Medicine staff,15
-13049,Medicine staff,15
-13049,Medicine staff,15
-13241,Sales staff,15
-13241,Sales staff,15
-13241,Sales staff,15
-13241,Sales staff,15
-13241,Sales staff,15
-13241,Sales staff,15
-11979,Sales staff,8
-11979,Sales staff,8
-11979,Sales staff,8
-11979,Sales staff,8
-11979,Sales staff,8
-11979,Sales staff,8
-15532,Core staff,8
-15532,Core staff,8
-15532,Core staff,8
-15532,Core staff,8
-15532,Core staff,8
-19293,Laborers,20
-19293,Laborers,20
-19293,Laborers,20
-19293,Laborers,20
-19293,Laborers,20
-19293,Laborers,20
-19293,Laborers,20
-19293,Laborers,20
-19293,Laborers,20
-18131,Laborers,16
-18131,Laborers,16
-21821,"",12
-21821,"",12
-21821,"",12
-21821,"",12
-21821,"",12
-21821,"",12
-21821,"",12
-21821,"",12
-21821,"",12
-21821,"",12
-12596,Laborers,5
-12596,Laborers,5
-12596,Laborers,5
-12596,Laborers,5
-18896,Laborers,10
-18896,Laborers,10
-22115,"",15
-22115,"",15
-22115,"",15
-22115,"",15
-22115,"",15
-22115,"",15
-22115,"",15
-22115,"",15
-22115,"",15
-22115,"",15
-22115,"",15
-22115,"",15
-22115,"",15
-21800,Laborers,10
-21800,Laborers,10
-21361,"",5
-21361,"",5
-21361,"",5
-21361,"",5
-21406,"",10
-21406,"",10
-19408,Laborers,19
-19408,Laborers,19
-19408,Laborers,19
-19408,Laborers,19
-19408,Laborers,19
-19408,Laborers,19
-19408,Laborers,19
-23137,"",3
-23137,"",3
-23137,"",3
-23137,"",3
-23137,"",3
-20939,"",16
-20939,"",16
-10557,Laborers,10
-10557,Laborers,10
-21394,"",4
-15256,Drivers,18
-14023,Laborers,13
-14023,Laborers,13
-14023,Laborers,13
-14023,Laborers,13
-14023,Laborers,13
-14023,Laborers,13
-13456,Drivers,11
-13456,Drivers,11
-13456,Drivers,11
-13456,Drivers,11
-13456,Drivers,11
-13456,Drivers,11
-13456,Drivers,11
-13456,Drivers,11
-13456,Drivers,11
-13456,Drivers,11
-13456,Drivers,11
-13456,Drivers,11
-13456,Drivers,11
-13456,Drivers,11
-13456,Drivers,11
-13456,Drivers,11
-13456,Drivers,11
-10448,Sales staff,4
-9270,Laborers,2
-9270,Laborers,2
-9270,Laborers,2
-17550,Security staff,18
-15130,"",5
-15130,"",5
-15130,"",5
-15130,"",5
-23602,"",6
-23602,"",6
-23602,"",6
-23602,"",6
-23602,"",6
-23602,"",6
-23602,"",6
-23602,"",6
-23602,"",6
-20803,"",1
-20803,"",1
-20803,"",1
-20803,"",1
-20803,"",1
-20803,"",1
-20803,"",1
-14046,Sales staff,21
-14046,Sales staff,21
-14046,Sales staff,21
-15575,Drivers,21
-15575,Drivers,21
-15575,Drivers,21
-16721,Laborers,21
-16721,Laborers,21
-16721,Laborers,21
-15488,Laborers,10
-15488,Laborers,10
-15329,Core staff,9
-15329,Core staff,9
-15329,Core staff,9
-15446,Sales staff,4
-22068,"",2
-22068,"",2
-18207,"",21
-18207,"",21
-18207,"",21
-23678,"",10
-23678,"",10
-22581,"",16
-22581,"",16
-13192,"",16
-13192,"",16
-11974,Sales staff,0
-11974,Sales staff,0
-11974,Sales staff,0
-11974,Sales staff,0
-11974,Sales staff,0
-11974,Sales staff,0
-19264,Sales staff,18
-20110,"",21
-20110,"",21
-20110,"",21
-10942,Drivers,7
-10942,Drivers,7
-10942,Drivers,7
-10942,Drivers,7
-10942,Drivers,7
-10942,Drivers,7
-10942,Drivers,7
-10942,Drivers,7
-14399,Sales staff,21
-14399,Sales staff,21
-14399,Sales staff,21
-13465,Managers,9
-13465,Managers,9
-13465,Managers,9
-13465,Managers,9
-13465,Managers,9
-13465,Managers,9
-13465,Managers,9
-13633,Core staff,9
-13633,Core staff,9
-13633,Core staff,9
-13633,Core staff,9
-13633,Core staff,9
-13633,Core staff,9
-13633,Core staff,9
-17341,"",10
-17341,"",10
-20743,"",4
-20844,"",12
-20844,"",12
-20844,"",12
-20844,"",12
-20844,"",12
-20844,"",12
-20844,"",12
-20844,"",12
-20844,"",12
-20844,"",12
-20844,"",12
-12594,"",14
-12594,"",14
-12594,"",14
-18252,Security staff,14
-18252,Security staff,14
-18252,Security staff,14
-10178,Sales staff,4
-19125,"",21
-19125,"",21
-19125,"",21
-11599,Laborers,22
-11599,Laborers,22
-11599,Laborers,22
-11599,Laborers,22
-17213,Core staff,24
-17213,Core staff,24
-17213,Core staff,24
-17213,Core staff,24
-17213,Core staff,24
-11206,Core staff,15
-11206,Core staff,15
-11206,Core staff,15
-11206,Core staff,15
-11206,Core staff,15
-11206,Core staff,15
-11206,Core staff,15
-11206,Core staff,15
-11206,Core staff,15
-11206,Core staff,15
-11206,Core staff,15
-11206,Core staff,15
-11206,Core staff,15
-11206,Core staff,15
-10592,Drivers,10
-10592,Drivers,10
-16269,Sales staff,8
-16269,Sales staff,8
-16269,Sales staff,8
-16269,Sales staff,8
-16269,Sales staff,8
-16269,Sales staff,8
-17402,Core staff,11
-17402,Core staff,11
-17402,Core staff,11
-17402,Core staff,11
-17402,Core staff,11
-17402,Core staff,11
-17402,Core staff,11
-17402,Core staff,11
-17402,Core staff,11
-17402,Core staff,11
-17402,Core staff,11
-17402,Core staff,11
-17402,Core staff,11
-17402,Core staff,11
-17402,Core staff,11
-17402,Core staff,11
-17402,Core staff,11
-17402,Core staff,11
-17402,Core staff,11
-17402,Core staff,11
-10551,Core staff,0
-10551,Core staff,0
-10551,Core staff,0
-10551,Core staff,0
-10551,Core staff,0
-10551,Core staff,0
-10551,Core staff,0
-10551,Core staff,0
-10551,Core staff,0
-10551,Core staff,0
-10551,Core staff,0
-10551,Core staff,0
-20371,"",24
-20371,"",24
-20371,"",24
-20371,"",24
-20371,"",24
-16337,"",3
-16337,"",3
-16337,"",3
-16337,"",3
-16337,"",3
-14784,Laborers,16
-20952,Managers,9
-20952,Managers,9
-20952,Managers,9
-20952,Managers,9
-20952,Managers,9
-20952,Managers,9
-20952,Managers,9
-20952,Managers,9
-12281,"",15
-12281,"",15
-12281,"",15
-12281,"",15
-12281,"",15
-12281,"",15
-12281,"",15
-12281,"",15
-12281,"",15
-12281,"",15
-12281,"",15
-12281,"",15
-12281,"",15
-22720,"",1
-22720,"",1
-22720,"",1
-18061,"",10
-18061,"",10
-18861,Drivers,1
-18861,Drivers,1
-18861,Drivers,1
-18861,Drivers,1
-18861,Drivers,1
-18861,Drivers,1
-18861,Drivers,1
-19253,"",14
-19253,"",14
-19253,"",14
-18976,Cooking staff,16
-18976,Cooking staff,16
-21719,"",18
-10388,Core staff,5
-10388,Core staff,5
-10388,Core staff,5
-10388,Core staff,5
-12783,Core staff,3
-12783,Core staff,3
-12783,Core staff,3
-12783,Core staff,3
-12783,Core staff,3
-20009,Sales staff,9
-14596,"",23
-14596,"",23
-14596,"",23
-14596,"",23
-14596,"",23
-20310,Managers,21
-20310,Managers,21
-20310,Managers,21
-23751,"",6
-23751,"",6
-23751,"",6
-23751,"",6
-23751,"",6
-23751,"",6
-23751,"",6
-23751,"",6
-23751,"",6
-23751,"",6
-13354,Laborers,14
-13354,Laborers,14
-13354,Laborers,14
-17147,Sales staff,5
-17147,Sales staff,5
-17147,Sales staff,5
-17147,Sales staff,5
-11230,Core staff,4
-15973,Drivers,11
-15973,Drivers,11
-15973,Drivers,11
-15973,Drivers,11
-15973,Drivers,11
-15973,Drivers,11
-15201,Core staff,13
-15201,Core staff,13
-15201,Core staff,13
-15201,Core staff,13
-15201,Core staff,13
-18620,Managers,2
-18620,Managers,2
-18620,Managers,2
-22981,"",22
-22981,"",22
-22981,"",22
-22981,"",22
-21735,"",13
-21735,"",13
-21735,"",13
-21735,"",13
-21735,"",13
-11248,Drivers,5
-11248,Drivers,5
-11248,Drivers,5
-11248,Drivers,5
-15161,Core staff,19
-15161,Core staff,19
-15161,Core staff,19
-15161,Core staff,19
-15161,Core staff,19
-15161,Core staff,19
-15161,Core staff,19
-15923,Waiters/barmen staff,9
-15923,Waiters/barmen staff,9
-15923,Waiters/barmen staff,9
-15923,Waiters/barmen staff,9
-15923,Waiters/barmen staff,9
-15923,Waiters/barmen staff,9
-15923,Waiters/barmen staff,9
-15923,Waiters/barmen staff,9
-22646,Cleaning staff,14
-22646,Cleaning staff,14
-22646,Cleaning staff,14
-8041,Sales staff,14
-8041,Sales staff,14
-8041,Sales staff,14
-8041,Sales staff,14
-20261,"",4
-17835,Laborers,18
-17681,"",14
-17681,"",14
-17681,"",14
-14577,Sales staff,8
-14577,Sales staff,8
-14577,Sales staff,8
-14577,Sales staff,8
-14577,Sales staff,8
-14577,Sales staff,8
-12291,"",8
-12291,"",8
-12291,"",8
-12291,"",8
-12291,"",8
-12291,"",8
-15842,Waiters/barmen staff,4
-14006,Laborers,10
-14006,Laborers,10
-8829,"",18
-12767,Sales staff,14
-12767,Sales staff,14
-12767,Sales staff,14
-22001,Accountants,0
-22001,Accountants,0
-22001,Accountants,0
-22001,Accountants,0
-22001,Accountants,0
-22001,Accountants,0
-22001,Accountants,0
-22001,Accountants,0
-22001,Accountants,0
-22001,Accountants,0
-22001,Accountants,0
-22001,Accountants,0
-12330,Laborers,5
-12330,Laborers,5
-18401,Laborers,7
-18401,Laborers,7
-18401,Laborers,7
-18401,Laborers,7
-18401,Laborers,7
-18401,Laborers,7
-18401,Laborers,7
-18401,Laborers,7
-13165,Drivers,5
-13165,Drivers,5
-13165,Drivers,5
-13165,Drivers,5
-20689,"",9
-20689,"",9
-20689,"",9
-20689,"",9
-20689,"",9
-19960,Accountants,6
-19960,Accountants,6
-19960,Accountants,6
-19960,Accountants,6
-19960,Accountants,6
-19960,Accountants,6
-19960,Accountants,6
-19960,Accountants,6
-19960,Accountants,6
-19960,Accountants,6
-18085,Security staff,24
-18085,Security staff,24
-18085,Security staff,24
-18085,Security staff,24
-18085,Security staff,24
-12623,Laborers,8
-12623,Laborers,8
-12623,Laborers,8
-12623,Laborers,8
-12623,Laborers,8
-12623,Laborers,8
-10930,Core staff,18
-10998,Accountants,2
-10998,Accountants,2
-10998,Accountants,2
-9778,Core staff,0
-9778,Core staff,0
-9778,Core staff,0
-9778,Core staff,0
-9778,Core staff,0
-9778,Core staff,0
-9778,Core staff,0
-9778,Core staff,0
-9778,Core staff,0
-9778,Core staff,0
-9778,Core staff,0
-18700,"",16
-18700,"",16
-8097,"",18
-23019,"",6
-23019,"",6
-23019,"",6
-23019,"",6
-23019,"",6
-23019,"",6
-23019,"",6
-23019,"",6
-23019,"",6
-23019,"",6
-21576,Drivers,5
-21576,Drivers,5
-21576,Drivers,5
-21576,Drivers,5
-10553,Drivers,24
-10553,Drivers,24
-10553,Drivers,24
-10553,Drivers,24
-10553,Drivers,24
-18035,Drivers,10
-18035,Drivers,10
-19930,Managers,18
-21369,Drivers,23
-21369,Drivers,23
-21369,Drivers,23
-21369,Drivers,23
-21215,Medicine staff,11
-21215,Medicine staff,11
-21215,Medicine staff,11
-21215,Medicine staff,11
-21215,Medicine staff,11
-21215,Medicine staff,11
-21215,Medicine staff,11
-21215,Medicine staff,11
-21215,Medicine staff,11
-21215,Medicine staff,11
-21215,Medicine staff,11
-21215,Medicine staff,11
-21215,Medicine staff,11
-21215,Medicine staff,11
-21215,Medicine staff,11
-21215,Medicine staff,11
-21215,Medicine staff,11
-21215,Medicine staff,11
-21215,Medicine staff,11
-21215,Medicine staff,11
-21215,Medicine staff,11
-21215,Medicine staff,11
-21215,Medicine staff,11
-21215,Medicine staff,11
-21215,Medicine staff,11
-18256,Sales staff,21
-18256,Sales staff,21
-18256,Sales staff,21
-11384,Drivers,12
-11384,Drivers,12
-11384,Drivers,12
-11384,Drivers,12
-11384,Drivers,12
-11384,Drivers,12
-11384,Drivers,12
-11384,Drivers,12
-11384,Drivers,12
-11384,Drivers,12
-11384,Drivers,12
-12529,"",8
-12529,"",8
-12529,"",8
-12529,"",8
-12529,"",8
-12529,"",8
-19382,"",6
-19382,"",6
-19382,"",6
-19382,"",6
-19382,"",6
-19382,"",6
-19382,"",6
-19382,"",6
-19382,"",6
-13058,High skill tech staff,7
-13058,High skill tech staff,7
-13058,High skill tech staff,7
-13058,High skill tech staff,7
-13058,High skill tech staff,7
-13058,High skill tech staff,7
-13058,High skill tech staff,7
-13058,High skill tech staff,7
-15349,Managers,5
-15349,Managers,5
-15349,Managers,5
-15349,Managers,5
-20695,Core staff,23
-20695,Core staff,23
-20695,Core staff,23
-20695,Core staff,23
-14167,Laborers,21
-14167,Laborers,21
-14167,Laborers,21
-9746,Medicine staff,12
-9746,Medicine staff,12
-9746,Medicine staff,12
-9746,Medicine staff,12
-9746,Medicine staff,12
-9746,Medicine staff,12
-9746,Medicine staff,12
-9746,Medicine staff,12
-9746,Medicine staff,12
-9746,Medicine staff,12
-9746,Medicine staff,12
-10756,Managers,3
-10756,Managers,3
-10756,Managers,3
-10756,Managers,3
-10756,Managers,3
-13024,Drivers,6
-13024,Drivers,6
-13024,Drivers,6
-13024,Drivers,6
-13024,Drivers,6
-13024,Drivers,6
-13024,Drivers,6
-13024,Drivers,6
-13024,Drivers,6
-13024,Drivers,6
-19401,Managers,14
-19401,Managers,14
-19401,Managers,14
-10273,Private service staff,3
-10273,Private service staff,3
-10273,Private service staff,3
-10273,Private service staff,3
-10273,Private service staff,3
-16577,Drivers,14
-16577,Drivers,14
-16577,Drivers,14
-20030,Cooking staff,18
-10403,Laborers,2
-10403,Laborers,2
-10403,Laborers,2
-15236,Medicine staff,21
-15236,Medicine staff,21
-15236,Medicine staff,21
-9958,Waiters/barmen staff,7
-9958,Waiters/barmen staff,7
-9958,Waiters/barmen staff,7
-9958,Waiters/barmen staff,7
-9958,Waiters/barmen staff,7
-9958,Waiters/barmen staff,7
-9958,Waiters/barmen staff,7
-9958,Waiters/barmen staff,7
-15476,Laborers,12
-15476,Laborers,12
-15476,Laborers,12
-15476,Laborers,12
-15476,Laborers,12
-15476,Laborers,12
-15476,Laborers,12
-15476,Laborers,12
-15476,Laborers,12
-15476,Laborers,12
-13033,Laborers,20
-13033,Laborers,20
-13033,Laborers,20
-13033,Laborers,20
-13033,Laborers,20
-13033,Laborers,20
-13033,Laborers,20
-13033,Laborers,20
-11723,"",2
-11723,"",2
-11723,"",2
-15033,Cooking staff,20
-15033,Cooking staff,20
-15033,Cooking staff,20
-15033,Cooking staff,20
-15033,Cooking staff,20
-15033,Cooking staff,20
-15033,Cooking staff,20
-15033,Cooking staff,20
-15033,Cooking staff,20
-12315,Sales staff,9
-12315,Sales staff,9
-12315,Sales staff,9
-12315,Sales staff,9
-12315,Sales staff,9
-12315,Sales staff,9
-12315,Sales staff,9
-10828,Core staff,15
-10828,Core staff,15
-10828,Core staff,15
-10828,Core staff,15
-10828,Core staff,15
-10828,Core staff,15
-10828,Core staff,15
-10828,Core staff,15
-10828,Core staff,15
-10828,Core staff,15
-10828,Core staff,15
-10828,Core staff,15
-10828,Core staff,15
-10828,Core staff,15
-15448,Security staff,20
-15448,Security staff,20
-15448,Security staff,20
-15448,Security staff,20
-15448,Security staff,20
-15448,Security staff,20
-15448,Security staff,20
-15448,Security staff,20
-15448,Security staff,20
-19143,Core staff,16
-19143,Core staff,16
-10749,Laborers,14
-10749,Laborers,14
-10749,Laborers,14
-17931,Drivers,16
-17931,Drivers,16
-15493,Laborers,15
-15493,Laborers,15
-15493,Laborers,15
-15493,Laborers,15
-15493,Laborers,15
-15493,Laborers,15
-15493,Laborers,15
-15493,Laborers,15
-15493,Laborers,15
-15493,Laborers,15
-15493,Laborers,15
-15493,Laborers,15
-15493,Laborers,15
-15493,Laborers,15
-13387,"",2
-13387,"",2
-13876,Laborers,7
-13876,Laborers,7
-13876,Laborers,7
-13876,Laborers,7
-13876,Laborers,7
-13876,Laborers,7
-13876,Laborers,7
-13876,Laborers,7
-17051,Sales staff,20
-17051,Sales staff,20
