DAYS_BIRTH,DAYS_EMPLOYED,OCCUPATION_TYPE,NAME_INCOME_TYPE,prediction
-14046,-353,Sales staff,Working,34
-15575,-139,Drivers,Working,96
-15575,-139,Drivers,Working,96
-15575,-139,Drivers,Working,96
-16721,-1965,Laborers,State servant,3
-16721,-1965,Laborers,State servant,3
-16721,-1965,Laborers,State servant,3
-15488,-2453,Laborers,Working,53
-15488,-2453,Laborers,Working,53
-15329,-8510,Core staff,State servant,17
-15329,-8510,Core staff,State servant,17
-15329,-8510,Core staff,State servant,17
-15446,-231,Sales staff,Working,13
-22068,365243,"",Pensioner,33
-22068,365243,"",Pensioner,33
-18207,365243,"",Pensioner,3
-18207,365243,"",Pensioner,3
-18207,365243,"",Pensioner,3
-23678,365243,"",Pensioner,33
-23678,365243,"",Pensioner,33
-22581,365243,"",Pensioner,91
-22581,365243,"",Pensioner,91
-13192,-2088,"",Working,42
-13192,-2088,"",Working,42
-11974,-1388,Sales staff,Working,77
-11974,-1388,Sales staff,Working,77
-11974,-1388,Sales staff,Working,77
-11974,-1388,Sales staff,Working,77
-11974,-1388,Sales staff,Working,77
-11974,-1388,Sales staff,Working,77
-19264,-109,Sales staff,Working,50
-20110,365243,"",Pensioner,3
-20110,365243,"",Pensioner,3
-20110,365243,"",Pensioner,3
-10942,-412,Drivers,Working,60
-10942,-412,Drivers,Working,60
-10942,-412,Drivers,Working,60
-10942,-412,Drivers,Working,60
-10942,-412,Drivers,Working,60
-10942,-412,Drivers,Working,60
-10942,-412,Drivers,Working,60
-10942,-412,Drivers,Working,60
-14399,-1266,Sales staff,Commercial associate,46
-14399,-1266,Sales staff,Commercial associate,46
-14399,-1266,Sales staff,Commercial associate,46
-13465,-839,Managers,Working,74
-13465,-839,Managers,Working,74
-13465,-839,Managers,Working,74
-13465,-839,Managers,Working,74
-13465,-839,Managers,Working,74
-13465,-839,Managers,Working,74
-13465,-839,Managers,Working,74
-13633,-1692,Core staff,Working,8
-13633,-1692,Core staff,Working,8
-13633,-1692,Core staff,Working,8
-13633,-1692,Core staff,Working,8
-13633,-1692,Core staff,Working,8
-13633,-1692,Core staff,Working,8
-13633,-1692,Core staff,Working,8
-17341,-109,"",Working,4
-17341,-109,"",Working,4
-20743,365243,"",Pensioner,38
-20844,365243,"",Pensioner,20
-20844,365243,"",Pensioner,20
-20844,365243,"",Pensioner,20
-20844,365243,"",Pensioner,20
-20844,365243,"",Pensioner,20
-20844,365243,"",Pensioner,20
-20844,365243,"",Pensioner,20
-20844,365243,"",Pensioner,20
-20844,365243,"",Pensioner,20
-20844,365243,"",Pensioner,20
-20844,365243,"",Pensioner,20
-12594,-3153,"",Working,3
-12594,-3153,"",Working,3
-12594,-3153,"",Working,3
-18252,-262,Security staff,Working,18
-18252,-262,Security staff,Working,18
-18252,-262,Security staff,Working,18
-10178,-777,Sales staff,Working,13
-19125,365243,"",Pensioner,3
-19125,365243,"",Pensioner,3
-19125,365243,"",Pensioner,3
-11599,-718,Laborers,Working,54
-11599,-718,Laborers,Working,54
-11599,-718,Laborers,Working,54
-11599,-718,Laborers,Working,54
-17213,-1143,Core staff,State servant,6
-17213,-1143,Core staff,State servant,6
-17213,-1143,Core staff,State servant,6
-17213,-1143,Core staff,State servant,6
-17213,-1143,Core staff,State servant,6
-11206,-2514,Core staff,State servant,55
-11206,-2514,Core staff,State servant,55
-11206,-2514,Core staff,State servant,55
-11206,-2514,Core staff,State servant,55
-11206,-2514,Core staff,State servant,55
-11206,-2514,Core staff,State servant,55
-11206,-2514,Core staff,State servant,55
-11206,-2514,Core staff,State servant,55
-11206,-2514,Core staff,State servant,55
-11206,-2514,Core staff,State servant,55
-11206,-2514,Core staff,State servant,55
-11206,-2514,Core staff,State servant,55
-11206,-2514,Core staff,State servant,55
-11206,-2514,Core staff,State servant,55
-10592,-412,Drivers,Working,5
-10592,-412,Drivers,Working,5
-16269,-1358,Sales staff,Working,87
-16269,-1358,Sales staff,Working,87
-16269,-1358,Sales staff,Working,87
-16269,-1358,Sales staff,Working,87
-16269,-1358,Sales staff,Working,87
-16269,-1358,Sales staff,Working,87
-17402,-3153,Core staff,Working,35
-17402,-3153,Core staff,Working,35
-17402,-3153,Core staff,Working,35
-17402,-3153,Core staff,Working,35
-17402,-3153,Core staff,Working,35
-17402,-3153,Core staff,Working,35
-17402,-3153,Core staff,Working,35
-17402,-3153,Core staff,Working,35
-17402,-3153,Core staff,Working,35
-17402,-3153,Core staff,Working,35
-17402,-3153,Core staff,Working,35
-17402,-3153,Core staff,Working,35
-17402,-3153,Core staff,Working,35
-17402,-3153,Core staff,Working,35
-17402,-3153,Core staff,Working,35
-17402,-3153,Core staff,Working,35
-17402,-3153,Core staff,Working,35
-17402,-3153,Core staff,Working,35
-17402,-3153,Core staff,Working,35
-17402,-3153,Core staff,Working,35
-10551,-3000,Core staff,Commercial associate,86
-10551,-3000,Core staff,Commercial associate,86
-10551,-3000,Core staff,Commercial associate,86
-10551,-3000,Core staff,Commercial associate,86
-10551,-3000,Core staff,Commercial associate,86
-10551,-3000,Core staff,Commercial associate,86
-10551,-3000,Core staff,Commercial associate,86
-10551,-3000,Core staff,Commercial associate,86
-10551,-3000,Core staff,Commercial associate,86
-10551,-3000,Core staff,Commercial associate,86
-10551,-3000,Core staff,Commercial associate,86
-10551,-3000,Core staff,Commercial associate,86
-20371,365243,"",Pensioner,27
-20371,365243,"",Pensioner,27
-20371,365243,"",Pensioner,27
-20371,365243,"",Pensioner,27
-20371,365243,"",Pensioner,27
-16337,-2727,"",Working,94
-16337,-2727,"",Working,94
-16337,-2727,"",Working,94
-16337,-2727,"",Working,94
-16337,-2727,"",Working,94
-14784,-1904,Laborers,Working,73
-20952,-3852,Managers,Working,74
-20952,-3852,Managers,Working,74
-20952,-3852,Managers,Working,74
-20952,-3852,Managers,Working,74
-20952,-3852,Managers,Working,74
-20952,-3852,Managers,Working,74
-20952,-3852,Managers,Working,74
-20952,-3852,Managers,Working,74
-12281,-1508,"",Working,15
-12281,-1508,"",Working,15
-12281,-1508,"",Working,15
-12281,-1508,"",Working,15
-12281,-1508,"",Working,15
-12281,-1508,"",Working,15
-12281,-1508,"",Working,15
-12281,-1508,"",Working,15
-12281,-1508,"",Working,15
-12281,-1508,"",Working,15
-12281,-1508,"",Working,15
-12281,-1508,"",Working,15
-12281,-1508,"",Working,15
-22720,365243,"",Pensioner,80
-22720,365243,"",Pensioner,80
-22720,365243,"",Pensioner,80
-18061,-869,"",Commercial associate,89
-18061,-869,"",Commercial associate,89
-18861,-1480,Drivers,State servant,25
-18861,-1480,Drivers,State servant,25
-18861,-1480,Drivers,State servant,25
-18861,-1480,Drivers,State servant,25
-18861,-1480,Drivers,State servant,25
-18861,-1480,Drivers,State servant,25
-18861,-1480,Drivers,State servant,25
-19253,-8448,"",Working,18
-19253,-8448,"",Working,18
-19253,-8448,"",Working,18
-18976,-688,Cooking staff,Commercial associate,5
-18976,-688,Cooking staff,Commercial associate,5
-21719,365243,"",Pensioner,38
-10388,-657,Core staff,Working,88
-10388,-657,Core staff,Working,88
-10388,-657,Core staff,Working,88
-10388,-657,Core staff,Working,88
-12783,-1205,Core staff,Working,98
-12783,-1205,Core staff,Working,98
-12783,-1205,Core staff,Working,98
-12783,-1205,Core staff,Working,98
-12783,-1205,Core staff,Working,98
-20009,-292,Sales staff,Commercial associate,8
-14596,-1965,"",Commercial associate,22
-14596,-1965,"",Commercial associate,22
-14596,-1965,"",Commercial associate,22
-14596,-1965,"",Commercial associate,22
-14596,-1965,"",Commercial associate,22
-20310,-5375,Managers,Working,46
-20310,-5375,Managers,Working,46
-20310,-5375,Managers,Working,46
-23751,365243,"",Pensioner,20
-23751,365243,"",Pensioner,20
-23751,365243,"",Pensioner,20
-23751,365243,"",Pensioner,20
-23751,365243,"",Pensioner,20
-23751,365243,"",Pensioner,20
-23751,365243,"",Pensioner,20
-23751,365243,"",Pensioner,20
-23751,365243,"",Pensioner,20
-23751,365243,"",Pensioner,20
-13354,-2727,Laborers,Working,72
-13354,-2727,Laborers,Working,72
-13354,-2727,Laborers,Working,72
-17147,-3822,Sales staff,Commercial associate,54
-17147,-3822,Sales staff,Commercial associate,54
-17147,-3822,Sales staff,Commercial associate,54
-17147,-3822,Sales staff,Commercial associate,54
-11230,-200,Core staff,Commercial associate,13
-15973,-2026,Drivers,Working,9
-15973,-2026,Drivers,Working,9
-15973,-2026,Drivers,Working,9
-15973,-2026,Drivers,Working,9
-15973,-2026,Drivers,Working,9
-15973,-2026,Drivers,Working,9
-15201,-1845,Core staff,Working,93
-15201,-1845,Core staff,Working,93
-15201,-1845,Core staff,Working,93
-15201,-1845,Core staff,Working,93
-15201,-1845,Core staff,Working,93
-18620,-1904,Managers,Commercial associate,79
-18620,-1904,Managers,Commercial associate,79
-18620,-1904,Managers,Commercial associate,79
-22981,365243,"",Pensioner,45
-22981,365243,"",Pensioner,45
-22981,365243,"",Pensioner,45
-22981,365243,"",Pensioner,45
-21735,365243,"",Pensioner,71
-21735,365243,"",Pensioner,71
-21735,365243,"",Pensioner,71
-21735,365243,"",Pensioner,71
-21735,365243,"",Pensioner,71
-11248,-2391,Drivers,Working,36
-11248,-2391,Drivers,Working,36
-11248,-2391,Drivers,Working,36
-11248,-2391,Drivers,Working,36
-15161,-7140,Core staff,Commercial associate,85
-15161,-7140,Core staff,Commercial associate,85
-15161,-7140,Core staff,Commercial associate,85
-15161,-7140,Core staff,Commercial associate,85
-15161,-7140,Core staff,Commercial associate,85
-15161,-7140,Core staff,Commercial associate,85
-15161,-7140,Core staff,Commercial associate,85
-15923,-961,Waiters/barmen staff,Working,74
-15923,-961,Waiters/barmen staff,Working,74
-15923,-961,Waiters/barmen staff,Working,74
-15923,-961,Waiters/barmen staff,Working,74
-15923,-961,Waiters/barmen staff,Working,74
-15923,-961,Waiters/barmen staff,Working,74
-15923,-961,Waiters/barmen staff,Working,74
-15923,-961,Waiters/barmen staff,Working,74
-22646,-5283,Cleaning staff,Working,96
-22646,-5283,Cleaning staff,Working,96
-22646,-5283,Cleaning staff,Working,96
-8041,-1419,Sales staff,Working,36
-8041,-1419,Sales staff,Working,36
-8041,-1419,Sales staff,Working,36
-8041,-1419,Sales staff,Working,36
-20261,365243,"",Pensioner,38
-17835,-1266,Laborers,Commercial associate,73
-17681,-5649,"",Commercial associate,18
-17681,-5649,"",Commercial associate,18
-17681,-5649,"",Commercial associate,18
-14577,-2269,Sales staff,Commercial associate,30
-14577,-2269,Sales staff,Commercial associate,30
-14577,-2269,Sales staff,Commercial associate,30
-14577,-2269,Sales staff,Commercial associate,30
-14577,-2269,Sales staff,Commercial associate,30
-14577,-2269,Sales staff,Commercial associate,30
-12291,-1053,"",Working,87
-12291,-1053,"",Working,87
-12291,-1053,"",Working,87
-12291,-1053,"",Working,87
-12291,-1053,"",Working,87
-12291,-1053,"",Working,87
-15842,-1419,Waiters/barmen staff,Working,50
-14006,-869,Laborers,Working,89
-14006,-869,Laborers,Working,89
-8829,-535,"",Commercial associate,95
-12767,-4614,Sales staff,Commercial associate,18
-12767,-4614,Sales staff,Commercial associate,18
-12767,-4614,Sales staff,Commercial associate,18
-22001,-1539,Accountants,Working,86
-22001,-1539,Accountants,Working,86
-22001,-1539,Accountants,Working,86
-22001,-1539,Accountants,Working,86
-22001,-1539,Accountants,Working,86
-22001,-1539,Accountants,Working,86
-22001,-1539,Accountants,Working,86
-22001,-1539,Accountants,Working,86
-22001,-1539,Accountants,Working,86
-22001,-1539,Accountants,Working,86
-22001,-1539,Accountants,Working,86
-22001,-1539,Accountants,Working,86
-12330,-5466,Laborers,Working,83
-12330,-5466,Laborers,Working,83
-18401,-2149,Laborers,Working,24
-18401,-2149,Laborers,Working,24
-18401,-2149,Laborers,Working,24
-18401,-2149,Laborers,Working,24
-18401,-2149,Laborers,Working,24
-18401,-2149,Laborers,Working,24
-18401,-2149,Laborers,Working,24
-18401,-2149,Laborers,Working,24
-13165,-1022,Drivers,Working,88
-13165,-1022,Drivers,Working,88
-13165,-1022,Drivers,Working,88
-13165,-1022,Drivers,Working,88
-20689,365243,"",Pensioner,26
-20689,365243,"",Pensioner,26
-20689,365243,"",Pensioner,26
-20689,365243,"",Pensioner,26
-20689,365243,"",Pensioner,26
-19960,-5679,Accountants,Commercial associate,66
-19960,-5679,Accountants,Commercial associate,66
-19960,-5679,Accountants,Commercial associate,66
-19960,-5679,Accountants,Commercial associate,66
-19960,-5679,Accountants,Commercial associate,66
-19960,-5679,Accountants,Commercial associate,66
-19960,-5679,Accountants,Commercial associate,66
-19960,-5679,Accountants,Commercial associate,66
-19960,-5679,Accountants,Commercial associate,66
-19960,-5679,Accountants,Commercial associate,66
-18085,-1205,Security staff,Working,98
-18085,-1205,Security staff,Working,98
-18085,-1205,Security staff,Working,98
-18085,-1205,Security staff,Working,98
-18085,-1205,Security staff,Working,98
-12623,-657,Laborers,Working,84
-12623,-657,Laborers,Working,84
-12623,-657,Laborers,Working,84
-12623,-657,Laborers,Working,84
-12623,-657,Laborers,Working,84
-12623,-657,Laborers,Working,84
-10930,-777,Core staff,Working,95
-10998,-2514,Accountants,Working,33
-10998,-2514,Accountants,Working,33
-10998,-2514,Accountants,Working,33
-9778,-2910,Core staff,Commercial associate,10
-9778,-2910,Core staff,Commercial associate,10
-9778,-2910,Core staff,Commercial associate,10
-9778,-2910,Core staff,Commercial associate,10
-9778,-2910,Core staff,Commercial associate,10
-9778,-2910,Core staff,Commercial associate,10
-9778,-2910,Core staff,Commercial associate,10
-9778,-2910,Core staff,Commercial associate,10
-9778,-2910,Core staff,Commercial associate,10
-9778,-2910,Core staff,Commercial associate,10
-9778,-2910,Core staff,Commercial associate,10
-18700,-7536,"",Working,95
-18700,-7536,"",Working,95
-8097,-749,"",Working,13
-23019,365243,"",Pensioner,52
-23019,365243,"",Pensioner,52
-23019,365243,"",Pensioner,52
-23019,365243,"",Pensioner,52
-23019,365243,"",Pensioner,52
-23019,365243,"",Pensioner,52
-23019,365243,"",Pensioner,52
-23019,365243,"",Pensioner,52
-23019,365243,"",Pensioner,52
-23019,365243,"",Pensioner,52
-21576,-1022,Drivers,Commercial associate,88
-21576,-1022,Drivers,Commercial associate,88
-21576,-1022,Drivers,Commercial associate,88
-21576,-1022,Drivers,Commercial associate,88
-10553,-1022,Drivers,Working,27
-10553,-1022,Drivers,Working,27
-10553,-1022,Drivers,Working,27
-10553,-1022,Drivers,Working,27
-10553,-1022,Drivers,Working,27
-18035,-2026,Drivers,Working,28
-18035,-2026,Drivers,Working,28
-19930,-3306,Managers,Working,13
-21369,-12253,Drivers,Working,64
-21369,-12253,Drivers,Working,64
-21369,-12253,Drivers,Working,64
-21369,-12253,Drivers,Working,64
-21215,-808,Medicine staff,State servant,2
-21215,-808,Medicine staff,State servant,2
-21215,-808,Medicine staff,State servant,2
-21215,-808,Medicine staff,State servant,2
-21215,-808,Medicine staff,State servant,2
-21215,-808,Medicine staff,State servant,2
-21215,-808,Medicine staff,State servant,2
-21215,-808,Medicine staff,State servant,2
-21215,-808,Medicine staff,State servant,2
-21215,-808,Medicine staff,State servant,2
-21215,-808,Medicine staff,State servant,2
-21215,-808,Medicine staff,State servant,2
-21215,-808,Medicine staff,State servant,2
-21215,-808,Medicine staff,State servant,2
-21215,-808,Medicine staff,State servant,2
-21215,-808,Medicine staff,State servant,2
-21215,-808,Medicine staff,State servant,2
-21215,-808,Medicine staff,State servant,2
-21215,-808,Medicine staff,State servant,2
-21215,-808,Medicine staff,State servant,2
-21215,-808,Medicine staff,State servant,2
-21215,-808,Medicine staff,State servant,2
-21215,-808,Medicine staff,State servant,2
-21215,-808,Medicine staff,State servant,2
-21215,-808,Medicine staff,State servant,2
-18256,-2391,Sales staff,Working,72
-18256,-2391,Sales staff,Working,72
-18256,-2391,Sales staff,Working,72
-11384,-1965,Drivers,Working,57
-11384,-1965,Drivers,Working,57
-11384,-1965,Drivers,Working,57
-11384,-1965,Drivers,Working,57
-11384,-1965,Drivers,Working,57
-11384,-1965,Drivers,Working,57
-11384,-1965,Drivers,Working,57
-11384,-1965,Drivers,Working,57
-11384,-1965,Drivers,Working,57
-11384,-1965,Drivers,Working,57
-11384,-1965,Drivers,Working,57
-12529,-918,"",State servant,30
-12529,-918,"",State servant,30
-12529,-918,"",State servant,30
-12529,-918,"",State servant,30
-12529,-918,"",State servant,30
-12529,-918,"",State servant,30
-19382,-3352,"",State servant,99
-19382,-3352,"",State servant,99
-19382,-3352,"",State servant,99
-19382,-3352,"",State servant,99
-19382,-3352,"",State servant,99
-19382,-3352,"",State servant,99
-19382,-3352,"",State servant,99
-19382,-3352,"",State servant,99
-19382,-3352,"",State servant,99
-13058,-901,High skill tech staff,Working,74
-13058,-901,High skill tech staff,Working,74
-13058,-901,High skill tech staff,Working,74
-13058,-901,High skill tech staff,Working,74
-13058,-901,High skill tech staff,Working,74
-13058,-901,High skill tech staff,Working,74
-13058,-901,High skill tech staff,Working,74
-13058,-901,High skill tech staff,Working,74
-15349,-6046,Managers,State servant,78
-15349,-6046,Managers,State servant,78
-15349,-6046,Managers,State servant,78
-15349,-6046,Managers,State servant,78
-20695,-1023,Core staff,Working,64
-20695,-1023,Core staff,Working,64
-20695,-1023,Core staff,Working,64
-20695,-1023,Core staff,Working,64
-14167,-1815,Laborers,Commercial associate,72
-14167,-1815,Laborers,Commercial associate,72
-14167,-1815,Laborers,Commercial associate,72
-9746,-1268,Medicine staff,Working,20
-9746,-1268,Medicine staff,Working,20
-9746,-1268,Medicine staff,Working,20
-9746,-1268,Medicine staff,Working,20
-9746,-1268,Medicine staff,Working,20
-9746,-1268,Medicine staff,Working,20
-9746,-1268,Medicine staff,Working,20
-9746,-1268,Medicine staff,Working,20
-9746,-1268,Medicine staff,Working,20
-9746,-1268,Medicine staff,Working,20
-9746,-1268,Medicine staff,Working,20
-10756,-2180,Managers,Commercial associate,65
-10756,-2180,Managers,Commercial associate,65
-10756,-2180,Managers,Commercial associate,65
-10756,-2180,Managers,Commercial associate,65
-10756,-2180,Managers,Commercial associate,65
-13024,-2118,Drivers,State servant,57
-13024,-2118,Drivers,State servant,57
-13024,-2118,Drivers,State servant,57
-13024,-2118,Drivers,State servant,57
-13024,-2118,Drivers,State servant,57
-13024,-2118,Drivers,State servant,57
-13024,-2118,Drivers,State servant,57
-13024,-2118,Drivers,State servant,57
-13024,-2118,Drivers,State servant,57
-13024,-2118,Drivers,State servant,57
-19401,-5071,Managers,Working,18
-19401,-5071,Managers,Working,18
-19401,-5071,Managers,Working,18
-10273,-3490,Private service staff,Working,97
-10273,-3490,Private service staff,Working,97
-10273,-3490,Private service staff,Working,97
-10273,-3490,Private service staff,Working,97
-10273,-3490,Private service staff,Working,97
-16577,-1085,Drivers,Working,18
-16577,-1085,Drivers,Working,18
-16577,-1085,Drivers,Working,18
-20030,-2607,Cooking staff,Working,38
-10403,-687,Laborers,Working,79
-10403,-687,Laborers,Working,79
-10403,-687,Laborers,Working,79
-15236,-202,Medicine staff,Commercial associate,34
-15236,-202,Medicine staff,Commercial associate,34
-15236,-202,Medicine staff,Commercial associate,34
-9958,-1114,Waiters/barmen staff,Working,24
-9958,-1114,Waiters/barmen staff,Working,24
-9958,-1114,Waiters/barmen staff,Working,24
-9958,-1114,Waiters/barmen staff,Working,24
-9958,-1114,Waiters/barmen staff,Working,24
-9958,-1114,Waiters/barmen staff,Working,24
-9958,-1114,Waiters/barmen staff,Working,24
-9958,-1114,Waiters/barmen staff,Working,24
-15476,-2879,Laborers,Commercial associate,66
-15476,-2879,Laborers,Commercial associate,66
-15476,-2879,Laborers,Commercial associate,66
-15476,-2879,Laborers,Commercial associate,66
-15476,-2879,Laborers,Commercial associate,66
-15476,-2879,Laborers,Commercial associate,66
-15476,-2879,Laborers,Commercial associate,66
-15476,-2879,Laborers,Commercial associate,66
-15476,-2879,Laborers,Commercial associate,66
-15476,-2879,Laborers,Commercial associate,66
-13033,-3885,Laborers,Commercial associate,24
-13033,-3885,Laborers,Commercial associate,24
-13033,-3885,Laborers,Commercial associate,24
-13033,-3885,Laborers,Commercial associate,24
-13033,-3885,Laborers,Commercial associate,24
-13033,-3885,Laborers,Commercial associate,24
-13033,-3885,Laborers,Commercial associate,24
-13033,-3885,Laborers,Commercial associate,24
-11723,-3002,"",Working,1
-11723,-3002,"",Working,1
-11723,-3002,"",Working,1
-15033,-2729,Cooking staff,State servant,12
-15033,-2729,Cooking staff,State servant,12
-15033,-2729,Cooking staff,State servant,12
-15033,-2729,Cooking staff,State servant,12
-15033,-2729,Cooking staff,State servant,12
-15033,-2729,Cooking staff,State servant,12
-15033,-2729,Cooking staff,State servant,12
-15033,-2729,Cooking staff,State servant,12
-15033,-2729,Cooking staff,State servant,12
-12315,-3702,Sales staff,Commercial associate,26
-12315,-3702,Sales staff,Commercial associate,26
-12315,-3702,Sales staff,Commercial associate,26
-12315,-3702,Sales staff,Commercial associate,26
-12315,-3702,Sales staff,Commercial associate,26
-12315,-3702,Sales staff,Commercial associate,26
-12315,-3702,Sales staff,Commercial associate,26
-10828,-657,Core staff,Commercial associate,69
-10828,-657,Core staff,Commercial associate,69
-10828,-657,Core staff,Commercial associate,69
-10828,-657,Core staff,Commercial associate,69
-10828,-657,Core staff,Commercial associate,69
-10828,-657,Core staff,Commercial associate,69
-10828,-657,Core staff,Commercial associate,69
-10828,-657,Core staff,Commercial associate,69
-10828,-657,Core staff,Commercial associate,69
-10828,-657,Core staff,Commercial associate,69
-10828,-657,Core staff,Commercial associate,69
-10828,-657,Core staff,Commercial associate,69
-10828,-657,Core staff,Commercial associate,69
-10828,-657,Core staff,Commercial associate,69
-15448,-1875,Security staff,Commercial associate,99
-15448,-1875,Security staff,Commercial associate,99
-15448,-1875,Security staff,Commercial associate,99
-15448,-1875,Security staff,Commercial associate,99
-15448,-1875,Security staff,Commercial associate,99
-15448,-1875,Security staff,Commercial associate,99
-15448,-1875,Security staff,Commercial associate,99
-15448,-1875,Security staff,Commercial associate,99
-15448,-1875,Security staff,Commercial associate,99
-19143,-5498,Core staff,Working,95
-19143,-5498,Core staff,Working,95
-10749,-2394,Laborers,Working,18
-10749,-2394,Laborers,Working,18
-10749,-2394,Laborers,Working,18
-17931,-5437,Drivers,Working,42
-17931,-5437,Drivers,Working,42
-15493,-872,Laborers,Working,40
-15493,-872,Laborers,Working,40
-15493,-872,Laborers,Working,40
-15493,-872,Laborers,Working,40
-15493,-872,Laborers,Working,40
-15493,-872,Laborers,Working,40
-15493,-872,Laborers,Working,40
-15493,-872,Laborers,Working,40
-15493,-872,Laborers,Working,40
-15493,-872,Laborers,Working,40
-15493,-872,Laborers,Working,40
-15493,-872,Laborers,Working,40
-15493,-872,Laborers,Working,40
-15493,-872,Laborers,Working,40
-13387,-4341,"",Working,53
-13387,-4341,"",Working,53
-13876,-6990,Laborers,Working,24
-13876,-6990,Laborers,Working,24
-13876,-6990,Laborers,Working,24
-13876,-6990,Laborers,Working,24
-13876,-6990,Laborers,Working,24
-13876,-6990,Laborers,Working,24
-13876,-6990,Laborers,Working,24
-13876,-6990,Laborers,Working,24
-17051,-598,Sales staff,Working,51
-17051,-598,Sales staff,Working,51
-17051,-598,Sales staff,Working,51
-17051,-598,Sales staff,Working,51
-17051,-598,Sales staff,Working,51
-17051,-598,Sales staff,Working,51
-17051,-598,Sales staff,Working,51
-17051,-598,Sales staff,Working,51
-17051,-598,Sales staff,Working,51
-12167,-780,"",Commercial associate,0
-12167,-780,"",Commercial associate,0
-12167,-780,"",Commercial associate,0
-12167,-780,"",Commercial associate,0
-12167,-780,"",Commercial associate,0
-12167,-780,"",Commercial associate,0
-12167,-780,"",Commercial associate,0
-12167,-780,"",Commercial associate,0
-15034,-444,Managers,Commercial associate,2
-15034,-444,Managers,Commercial associate,2
-15034,-444,Managers,Commercial associate,2
-15034,-444,Managers,Commercial associate,2
-15034,-444,Managers,Commercial associate,2
-15034,-444,Managers,Commercial associate,2
-15034,-444,Managers,Commercial associate,2
-15034,-444,Managers,Commercial associate,2
-15034,-444,Managers,Commercial associate,2
-15034,-444,Managers,Commercial associate,2
-15034,-444,Managers,Commercial associate,2
-15034,-444,Managers,Commercial associate,2
-15034,-444,Managers,Commercial associate,2
-15034,-444,Managers,Commercial associate,2
-15034,-444,Managers,Commercial associate,2
-15034,-444,Managers,Commercial associate,2
-15034,-444,Managers,Commercial associate,2
-15034,-444,Managers,Commercial associate,2
-13729,-1146,"",Working,10
-13729,-1146,"",Working,10
-13729,-1146,"",Working,10
-13729,-1146,"",Working,10
-13729,-1146,"",Working,10
-13729,-1146,"",Working,10
-13729,-1146,"",Working,10
-13729,-1146,"",Working,10
-13729,-1146,"",Working,10
-13729,-1146,"",Working,10
-13729,-1146,"",Working,10
-11977,-2699,Core staff,State servant,86
-11977,-2699,Core staff,State servant,86
-11977,-2699,Core staff,State servant,86
-11977,-2699,Core staff,State servant,86
-11977,-2699,Core staff,State servant,86
-11977,-2699,Core staff,State servant,86
-11977,-2699,Core staff,State servant,86
-11977,-2699,Core staff,State servant,86
-11977,-2699,Core staff,State servant,86
-11977,-2699,Core staff,State servant,86
-11977,-2699,Core staff,State servant,86
-11977,-2699,Core staff,State servant,86
-11508,-4160,Core staff,Commercial associate,96
-11508,-4160,Core staff,Commercial associate,96
-11508,-4160,Core staff,Commercial associate,96
-21054,-4463,Core staff,Working,4
-21054,-4463,Core staff,Working,4
-9187,-1268,Laborers,Working,51
-9187,-1268,Laborers,Working,51
-9187,-1268,Laborers,Working,51
-9187,-1268,Laborers,Working,51
-9187,-1268,Laborers,Working,51
-9187,-1268,Laborers,Working,51
-9187,-1268,Laborers,Working,51
-9187,-1268,Laborers,Working,51
-11888,-1419,Medicine staff,Commercial associate,12
-11888,-1419,Medicine staff,Commercial associate,12
-11888,-1419,Medicine staff,Commercial associate,12
-13504,-2180,Core staff,Working,75
-13504,-2180,Core staff,Working,75
-13504,-2180,Core staff,Working,75
-13504,-2180,Core staff,Working,75
-13504,-2180,Core staff,Working,75
-13504,-2180,Core staff,Working,75
-13504,-2180,Core staff,Working,75
-15140,-233,Laborers,Commercial associate,82
-15140,-233,Laborers,Commercial associate,82
-15140,-233,Laborers,Commercial associate,82
-15140,-233,Laborers,Commercial associate,82
-15140,-233,Laborers,Commercial associate,82
-15140,-233,Laborers,Commercial associate,82
-14287,-2271,Managers,Working,85
-14287,-2271,Managers,Working,85
-14287,-2271,Managers,Working,85
-14287,-2271,Managers,Working,85
-14287,-2271,Managers,Working,85
-14287,-2271,Managers,Working,85
-14287,-2271,Managers,Working,85
-12297,-384,Managers,Commercial associate,57
-12297,-384,Managers,Commercial associate,57
-12297,-384,Managers,Commercial associate,57
-12297,-384,Managers,Commercial associate,57
-12297,-384,Managers,Commercial associate,57
-12297,-384,Managers,Commercial associate,57
-12297,-384,Managers,Commercial associate,57
-12297,-384,Managers,Commercial associate,57
-12297,-384,Managers,Commercial associate,57
-12297,-384,Managers,Commercial associate,57
-12297,-384,Managers,Commercial associate,57
-12119,-2029,Drivers,State servant,67
-12119,-2029,Drivers,State servant,67
-12119,-2029,Drivers,State servant,67
-12119,-2029,Drivers,State servant,67
-10650,-3702,Core staff,Working,57
-10650,-3702,Core staff,Working,57
-10650,-3702,Core staff,Working,57
-10650,-3702,Core staff,Working,57
-10650,-3702,Core staff,Working,57
-10650,-3702,Core staff,Working,57
-10650,-3702,Core staff,Working,57
-10650,-3702,Core staff,Working,57
-10650,-3702,Core staff,Working,57
-10650,-3702,Core staff,Working,57
-10650,-3702,Core staff,Working,57
-13631,-994,"",Commercial associate,88
-13631,-994,"",Commercial associate,88
-13631,-994,"",Commercial associate,88
-13631,-994,"",Commercial associate,88
-17262,-2760,Drivers,Working,90
