age,race,sex,income,prediction
53,Other,Male,>50K,0
47,Black,Male,<=50K,1
17,Black,Female,>50K,0
36,Black,Female,>50K,1
51,Amer-Indian-Eskimo,Female,>50K,1
65,Amer-Indian-Eskimo,Male,<=50K,0
71,Amer-Indian-Eskimo,Female,>50K,0
25,Asian-Pac-Islander,Female,<=50K,1
23,Amer-Indian-Eskimo,Male,<=50K,1
52,Black,Female,>50K,1
38,Black,Female,<=50K,1
29,Other,Male,>50K,1
48,Amer-Indian-Eskimo,Female,>50K,1
43,Amer-Indian-Eskimo,Male,<=50K,1
62,Amer-Indian-Eskimo,Male,<=50K,0
34,Other,Male,<=50K,1
77,Other,Female,>50K,0
88,Black,Female,>50K,0
66,Asian-Pac-Islander,Male,>50K,0
28,Amer-Indian-Eskimo,Female,>50K,1
81,Black,Male,<=50K,0
80,Black,Female,>50K,0
41,White,Male,<=50K,1
61,Other,Female,<=50K,0
41,White,Female,<=50K,1
66,Black,Male,>50K,0
29,Black,Female,<=50K,1
53,Amer-Indian-Eskimo,Male,>50K,0
34,Asian-Pac-Islander,Female,>50K,1
29,Other,Male,>50K,1
78,Amer-Indian-Eskimo,Female,>50K,0
28,Amer-Indian-Eskimo,Female,<=50K,1
51,White,Male,<=50K,1
40,White,Male,<=50K,1
85,Other,Female,>50K,0
44,Amer-Indian-Eskimo,Female,>50K,1
24,Amer-Indian-Eskimo,Female,>50K,1
83,Other,Male,>50K,0
79,Black,Male,>50K,0
38,Asian-Pac-Islander,Female,>50K,1
28,Other,Male,>50K,1
69,White,Male,>50K,0
42,White,Female,<=50K,1
88,White,Female,>50K,0
75,Amer-Indian-Eskimo,Female,<=50K,0
77,Other,Female,>50K,0
21,Asian-Pac-Islander,Male,<=50K,1
40,Other,Female,<=50K,1
18,Asian-Pac-Islander,Female,<=50K,1
54,Amer-Indian-Eskimo,Female,<=50K,0
72,Other,Male,<=50K,0
68,Other,Male,>50K,0
39,Asian-Pac-Islander,Male,<=50K,1
52,Other,Female,<=50K,1
75,Black,Female,>50K,0
21,White,Male,<=50K,1
28,Black,Female,>50K,1
45,Other,Male,<=50K,1
64,Black,Male,<=50K,0
65,Other,Male,>50K,0
69,Asian-Pac-Islander,Male,>50K,0
58,Other,Male,>50K,0
40,Black,Male,>50K,1
43,Other,Male,>50K,1
32,Amer-Indian-Eskimo,Male,<=50K,1
71,Other,Female,>50K,0
87,White,Female,<=50K,0
44,Asian-Pac-Islander,Female,>50K,1
81,White,Female,>50K,0
36,Black,Male,>50K,1
43,Other,Female,<=50K,1
31,White,Male,>50K,1
66,Asian-Pac-Islander,Male,<=50K,0
81,Asian-Pac-Islander,Female,<=50K,0
24,White,Male,>50K,1
86,Asian-Pac-Islander,Male,>50K,0
53,White,Female,>50K,0
70,White,Male,>50K,0
37,Black,Female,<=50K,1
73,White,Female,<=50K,0
29,Other,Female,<=50K,1
54,Other,Female,<=50K,0
36,Black,Male,>50K,1
77,Asian-Pac-Islander,Female,<=50K,0
47,Asian-Pac-Islander,Female,<=50K,1
43,Black,Male,<=50K,1
58,Black,Male,>50K,0
62,White,Male,>50K,0
59,Amer-Indian-Eskimo,Female,<=50K,0
76,Other,Male,<=50K,0
71,Amer-Indian-Eskimo,Female,>50K,0
70,White,Male,>50K,0
50,Amer-Indian-Eskimo,Female,<=50K,1
42,White,Female,<=50K,1
42,White,Female,<=50K,1
22,Black,Female,>50K,1
43,Black,Female,>50K,1
35,Amer-Indian-Eskimo,Female,>50K,1
43,Asian-Pac-Islander,Male,>50K,1
85,Black,Male,>50K,0
82,Black,Male,<=50K,0
34,Asian-Pac-Islander,Male,>50K,1
33,Amer-Indian-Eskimo,Male,<=50K,1
25,Asian-Pac-Islander,Male,>50K,1
53,Other,Male,>50K,0
86,Amer-Indian-Eskimo,Male,<=50K,0
74,Amer-Indian-Eskimo,Male,>50K,0
66,White,Female,<=50K,0
39,Asian-Pac-Islander,Female,>50K,1
30,Other,Female,>50K,1
56,Other,Male,<=50K,0
82,Asian-Pac-Islander,Female,>50K,0
69,Other,Female,<=50K,0
21,Amer-Indian-Eskimo,Male,>50K,1
75,Other,Female,>50K,0
20,Asian-Pac-Islander,Female,>50K,1
68,White,Female,>50K,0
83,Asian-Pac-Islander,Female,<=50K,0
42,Asian-Pac-Islander,Female,<=50K,1
54,Other,Female,<=50K,0
39,Amer-Indian-Eskimo,Male,<=50K,1
74,White,Female,>50K,0
54,White,Female,>50K,0
46,Black,Male,<=50K,1
64,White,Male,<=50K,0
80,White,Female,>50K,0
87,Asian-Pac-Islander,Female,>50K,0
19,Asian-Pac-Islander,Male,>50K,1
83,Asian-Pac-Islander,Male,>50K,0
31,Other,Male,<=50K,1
26,Asian-Pac-Islander,Female,>50K,1
46,White,Male,>50K,1
36,Asian-Pac-Islander,Male,>50K,1
68,White,Female,>50K,0
61,Black,Male,>50K,0
90,Asian-Pac-Islander,Male,<=50K,0
59,Amer-Indian-Eskimo,Female,>50K,0
62,Asian-Pac-Islander,Female,>50K,0
63,Amer-Indian-Eskimo,Male,<=50K,0
87,Black,Female,>50K,0
69,Amer-Indian-Eskimo,Male,<=50K,0
59,Asian-Pac-Islander,Male,<=50K,0
87,White,Female,<=50K,0
39,Amer-Indian-Eskimo,Female,<=50K,1
18,Other,Male,<=50K,1
37,Other,Male,<=50K,1
45,Other,Male,<=50K,1
32,Other,Male,<=50K,1
68,Black,Male,<=50K,0
88,Other,Male,>50K,0
57,Amer-Indian-Eskimo,Female,>50K,0
78,Asian-Pac-Islander,Female,>50K,0
21,Black,Female,<=50K,1
39,White,Male,<=50K,1
38,Other,Female,>50K,1
51,Amer-Indian-Eskimo,Female,>50K,1
77,Other,Female,>50K,0
50,Black,Male,>50K,1
32,White,Female,<=50K,1
47,Asian-Pac-Islander,Male,>50K,1
52,White,Female,<=50K,1
76,Other,Male,<=50K,0
43,Asian-Pac-Islander,Male,>50K,1
67,Other,Female,<=50K,0
22,Black,Female,>50K,1
80,Other,Female,>50K,0
70,Black,Male,>50K,0
30,Other,Male,<=50K,1
34,Other,Female,<=50K,1
85,White,Female,<=50K,0
81,Other,Male,>50K,0
60,White,Female,>50K,0
61,Amer-Indian-Eskimo,Female,<=50K,0
26,Other,Male,>50K,1
77,Amer-Indian-Eskimo,Female,<=50K,0
41,Amer-Indian-Eskimo,Female,<=50K,1
34,Asian-Pac-Islander,Female,>50K,1
63,Asian-Pac-Islander,Female,<=50K,0
52,Asian-Pac-Islander,Male,>50K,1
37,Other,Male,>50K,1
28,Black,Female,>50K,1
61,White,Female,<=50K,0
41,White,Male,<=50K,1
59,White,Female,>50K,0
51,Black,Male,>50K,1
83,Black,Male,<=50K,0
90,Asian-Pac-Islander,Female,>50K,0
37,White,Male,<=50K,1
20,Amer-Indian-Eskimo,Female,<=50K,1
85,Amer-Indian-Eskimo,Male,>50K,0
39,White,Female,>50K,1
37,Black,Male,>50K,1
36,Amer-Indian-Eskimo,Female,<=50K,1
41,Asian-Pac-Islander,Male,<=50K,1
88,Amer-Indian-Eskimo,Female,>50K,0
83,Amer-Indian-Eskimo,Male,<=50K,0
44,Black,Female,<=50K,1
58,Asian-Pac-Islander,Female,<=50K,0
76,White,Male,<=50K,0
71,Black,Female,<=50K,0
74,Asian-Pac-Islander,Female,<=50K,0
46,White,Male,>50K,1
29,Other,Male,>50K,1
75,Other,Female,>50K,0
55,Other,Female,>50K,0
45,White,Female,<=50K,1
19,Asian-Pac-Islander,Male,>50K,1
70,Amer-Indian-Eskimo,Female,>50K,0
67,Asian-Pac-Islander,Female,<=50K,0
67,Amer-Indian-Eskimo,Male,>50K,0
35,White,Male,<=50K,1
77,Amer-Indian-Eskimo,Male,>50K,0
77,Asian-Pac-Islander,Female,>50K,0
77,Other,Male,<=50K,0
68,Amer-Indian-Eskimo,Female,<=50K,0
63,Amer-Indian-Eskimo,Male,>50K,0
84,Other,Male,<=50K,0
23,Asian-Pac-Islander,Female,<=50K,1
81,White,Male,<=50K,0
52,Asian-Pac-Islander,Male,>50K,1
41,Black,Female,>50K,1
35,Asian-Pac-Islander,Female,<=50K,1
32,Other,Female,>50K,1
83,White,Male,>50K,0
49,Amer-Indian-Eskimo,Female,>50K,1
42,Other,Female,>50K,1
83,Other,Female,>50K,0
54,Black,Female,>50K,0
17,Other,Male,<=50K,0
33,White,Male,>50K,1
84,Asian-Pac-Islander,Male,>50K,0
30,Black,Female,>50K,1
44,Other,Female,<=50K,1
88,Amer-Indian-Eskimo,Male,<=50K,0
83,Amer-Indian-Eskimo,Female,>50K,0
59,Other,Male,>50K,0
22,Amer-Indian-Eskimo,Male,>50K,1
40,White,Male,<=50K,1
88,White,Male,>50K,0
45,White,Female,<=50K,1
85,White,Male,>50K,0
79,Amer-Indian-Eskimo,Male,<=50K,0
32,Black,Female,>50K,1
24,White,Male,<=50K,1
19,Black,Male,<=50K,1
30,Asian-Pac-Islander,Male,>50K,1
65,Amer-Indian-Eskimo,Female,<=50K,0
34,Asian-Pac-Islander,Male,<=50K,1
81,Other,Male,<=50K,0
28,Amer-Indian-Eskimo,Female,>50K,1
18,Black,Male,>50K,1
18,Amer-Indian-Eskimo,Female,<=50K,1
35,Amer-Indian-Eskimo,Male,>50K,1
46,White,Female,<=50K,1
44,Asian-Pac-Islander,Male,<=50K,1
49,Amer-Indian-Eskimo,Female,<=50K,1
46,Amer-Indian-Eskimo,Male,<=50K,1
37,White,Male,<=50K,1
44,Black,Male,>50K,1
47,Asian-Pac-Islander,Male,<=50K,1
55,Other,Female,>50K,0
42,Black,Male,<=50K,1
37,Black,Male,>50K,1
28,Amer-Indian-Eskimo,Female,>50K,1
34,Amer-Indian-Eskimo,Female,<=50K,1
52,Amer-Indian-Eskimo,Female,>50K,1
44,Other,Male,>50K,1
53,Amer-Indian-Eskimo,Female,<=50K,0
40,Asian-Pac-Islander,Male,<=50K,1
90,White,Male,<=50K,0
60,Asian-Pac-Islander,Male,>50K,0
40,Other,Male,<=50K,1
28,Other,Male,>50K,1
37,Amer-Indian-Eskimo,Female,<=50K,1
46,Black,Female,<=50K,1
87,Black,Male,>50K,0
84,Amer-Indian-Eskimo,Female,>50K,0
41,White,Female,<=50K,1
39,Black,Male,>50K,1
27,Asian-Pac-Islander,Male,<=50K,1
58,White,Male,<=50K,0
77,Other,Female,<=50K,0
32,Black,Female,<=50K,1
63,Asian-Pac-Islander,Male,>50K,0
82,Asian-Pac-Islander,Male,<=50K,0
54,Asian-Pac-Islander,Male,<=50K,0
75,Amer-Indian-Eskimo,Male,<=50K,0
54,Other,Male,<=50K,0
35,White,Female,<=50K,1
35,White,Female,<=50K,1
70,Black,Female,>50K,0
76,Asian-Pac-Islander,Female,<=50K,0
41,Asian-Pac-Islander,Male,<=50K,1
82,Asian-Pac-Islander,Female,>50K,0
80,Other,Female,>50K,0
25,Amer-Indian-Eskimo,Male,>50K,1
78,Amer-Indian-Eskimo,Male,>50K,0
73,Asian-Pac-Islander,Male,>50K,0
41,Asian-Pac-Islander,Female,<=50K,1
61,Asian-Pac-Islander,Male,>50K,0
23,White,Male,>50K,1
41,Amer-Indian-Eskimo,Female,<=50K,1
62,Other,Female,<=50K,0
28,Amer-Indian-Eskimo,Female,>50K,1
70,Black,Female,<=50K,0
21,Other,Male,>50K,1
39,Amer-Indian-Eskimo,Male,>50K,1
75,Asian-Pac-Islander,Male,<=50K,0
26,Black,Male,<=50K,1
61,Asian-Pac-Islander,Female,<=50K,0
40,Amer-Indian-Eskimo,Female,>50K,1
72,Black,Male,>50K,0
44,Black,Male,>50K,1
51,White,Female,<=50K,1
53,Black,Female,<=50K,0
45,Asian-Pac-Islander,Female,<=50K,1
32,Other,Female,<=50K,1
77,Black,Female,>50K,0
38,Amer-Indian-Eskimo,Female,>50K,1
37,Asian-Pac-Islander,Male,<=50K,1
62,Other,Male,>50K,0
22,Other,Female,<=50K,1
21,Amer-Indian-Eskimo,Male,<=50K,1
36,Amer-Indian-Eskimo,Male,<=50K,1
47,Amer-Indian-Eskimo,Male,<=50K,1
74,Black,Male,<=50K,0
55,Black,Female,>50K,0
75,Other,Female,<=50K,0
61,Other,Male,<=50K,0
32,White,Male,<=50K,1
85,Asian-Pac-Islander,Male,<=50K,0
52,Other,Female,<=50K,1
83,Amer-Indian-Eskimo,Female,>50K,0
83,Amer-Indian-Eskimo,Male,<=50K,0
21,Asian-Pac-Islander,Male,<=50K,1
42,Asian-Pac-Islander,Female,>50K,1
41,Other,Male,<=50K,1
35,White,Female,>50K,1
37,Amer-Indian-Eskimo,Female,>50K,1
44,Asian-Pac-Islander,Female,<=50K,1
45,Black,Male,<=50K,1
33,White,Female,<=50K,1
67,Other,Male,<=50K,0
28,Black,Female,>50K,1
22,Other,Female,<=50K,1
71,Asian-Pac-Islander,Male,<=50K,0
49,Other,Male,<=50K,1
67,Asian-Pac-Islander,Female,<=50K,0
46,Amer-Indian-Eskimo,Female,<=50K,1
52,Amer-Indian-Eskimo,Male,<=50K,1
23,White,Male,>50K,1
90,Black,Female,>50K,0
31,Other,Male,<=50K,1
44,Amer-Indian-Eskimo,Male,<=50K,1
64,White,Male,<=50K,0
42,Black,Female,<=50K,1
61,Asian-Pac-Islander,Male,<=50K,0
66,Asian-Pac-Islander,Male,<=50K,0
64,Amer-Indian-Eskimo,Male,>50K,0
47,Black,Female,>50K,1
27,Black,Female,>50K,1
87,Black,Female,>50K,0
30,Other,Male,>50K,1
82,Other,Male,>50K,0
30,Amer-Indian-Eskimo,Female,<=50K,1
69,Black,Male,<=50K,0
23,Black,Male,<=50K,1
35,Amer-Indian-Eskimo,Female,<=50K,1
66,Amer-Indian-Eskimo,Female,>50K,0
22,Asian-Pac-Islander,Female,<=50K,1
65,Asian-Pac-Islander,Male,<=50K,0
85,Black,Female,<=50K,0
47,Asian-Pac-Islander,Female,<=50K,1
21,Other,Male,<=50K,1
76,Black,Female,>50K,0
65,Black,Female,<=50K,0
35,Amer-Indian-Eskimo,Female,>50K,1
36,Amer-Indian-Eskimo,Female,<=50K,1
39,Black,Male,<=50K,1
19,Amer-Indian-Eskimo,Male,<=50K,1
81,Amer-Indian-Eskimo,Female,<=50K,0
49,Amer-Indian-Eskimo,Female,<=50K,1
22,Asian-Pac-Islander,Female,<=50K,1
77,Amer-Indian-Eskimo,Female,<=50K,0
63,Black,Female,<=50K,0
45,White,Male,>50K,1
42,Other,Female,<=50K,1
52,Black,Male,>50K,1
84,Asian-Pac-Islander,Male,<=50K,0
55,Other,Female,<=50K,0
61,Amer-Indian-Eskimo,Male,>50K,0
28,Asian-Pac-Islander,Male,<=50K,1
74,Amer-Indian-Eskimo,Female,<=50K,0
51,Amer-Indian-Eskimo,Female,>50K,1
52,White,Female,>50K,1
29,Other,Female,>50K,1
53,Amer-Indian-Eskimo,Female,>50K,0
23,Other,Female,>50K,1
40,Other,Female,<=50K,1
36,Asian-Pac-Islander,Male,>50K,1
18,Asian-Pac-Islander,Female,>50K,1
44,Black,Female,>50K,1
53,Amer-Indian-Eskimo,Female,>50K,0
26,Other,Male,<=50K,1
50,Amer-Indian-Eskimo,Male,>50K,1
77,Amer-Indian-Eskimo,Female,>50K,0
18,Amer-Indian-Eskimo,Female,<=50K,1
30,White,Female,>50K,1
40,Black,Female,<=50K,1
51,Black,Female,<=50K,1
85,Black,Male,>50K,0
71,Other,Female,<=50K,0
90,White,Male,<=50K,0
34,Amer-Indian-Eskimo,Female,>50K,1
79,Other,Male,<=50K,0
17,Amer-Indian-Eskimo,Female,>50K,0
34,Other,Male,<=50K,1
87,Amer-Indian-Eskimo,Male,>50K,0
19,Amer-Indian-Eskimo,Male,<=50K,1
34,Amer-Indian-Eskimo,Female,>50K,1
67,Amer-Indian-Eskimo,Female,>50K,0
87,Asian-Pac-Islander,Female,<=50K,0
47,Asian-Pac-Islander,Female,>50K,1
30,Asian-Pac-Islander,Female,<=50K,1
68,Black,Male,<=50K,0
56,Black,Female,<=50K,0
45,Asian-Pac-Islander,Male,<=50K,1
26,Asian-Pac-Islander,Male,>50K,1
63,Asian-Pac-Islander,Female,>50K,0
70,Amer-Indian-Eskimo,Male,>50K,0
64,Amer-Indian-Eskimo,Male,<=50K,0
73,Amer-Indian-Eskimo,Female,<=50K,0
52,Amer-Indian-Eskimo,Male,>50K,1
83,Black,Male,<=50K,0
23,Other,Male,>50K,1
59,Other,Female,>50K,0
60,Black,Male,<=50K,0
66,Black,Male,>50K,0
42,Black,Male,>50K,1
80,Asian-Pac-Islander,Male,<=50K,0
43,White,Male,>50K,1
76,Other,Male,<=50K,0
22,Other,Male,>50K,1
83,Amer-Indian-Eskimo,Female,>50K,0
52,Black,Female,<=50K,1
55,White,Female,<=50K,0
46,Black,Female,<=50K,1
46,White,Female,<=50K,1
88,Amer-Indian-Eskimo,Female,>50K,0
86,Amer-Indian-Eskimo,Female,>50K,0
38,Amer-Indian-Eskimo,Male,<=50K,1
42,Black,Female,>50K,1
64,White,Female,>50K,0
72,Amer-Indian-Eskimo,Male,<=50K,0
70,Asian-Pac-Islander,Female,<=50K,0
61,Asian-Pac-Islander,Female,>50K,0
34,Asian-Pac-Islander,Male,<=50K,1
20,White,Female,<=50K,1
59,Amer-Indian-Eskimo,Male,<=50K,0
70,Amer-Indian-Eskimo,Female,<=50K,0
42,Black,Male,>50K,1
70,Asian-Pac-Islander,Female,>50K,0
61,Amer-Indian-Eskimo,Male,>50K,0
31,Amer-Indian-Eskimo,Female,<=50K,1
87,Black,Female,<=50K,0
74,Asian-Pac-Islander,Female,<=50K,0
70,Black,Female,<=50K,0
49,Other,Female,<=50K,1
42,Black,Female,<=50K,1
56,Asian-Pac-Islander,Male,>50K,0
26,Amer-Indian-Eskimo,Female,<=50K,1
49,Amer-Indian-Eskimo,Male,<=50K,1
75,Black,Male,<=50K,0
63,Black,Male,>50K,0
57,Asian-Pac-Islander,Female,<=50K,0
77,White,Male,<=50K,0
68,Black,Male,<=50K,0
62,Asian-Pac-Islander,Female,>50K,0
61,Asian-Pac-Islander,Male,<=50K,0
31,White,Female,>50K,1
67,Other,Female,>50K,0
63,Asian-Pac-Islander,Female,<=50K,0
42,Black,Male,<=50K,1
79,Amer-Indian-Eskimo,Female,>50K,0
42,Asian-Pac-Islander,Male,<=50K,1
21,Other,Female,>50K,1
71,Amer-Indian-Eskimo,Male,>50K,0
29,Other,Male,<=50K,1
24,White,Male,>50K,1
85,Black,Male,>50K,0
49,Black,Female,<=50K,1
34,Other,Male,<=50K,1
41,Amer-Indian-Eskimo,Female,<=50K,1
18,Black,Female,<=50K,1
46,Other,Male,>50K,1
51,Amer-Indian-Eskimo,Female,>50K,1
72,Black,Male,>50K,0
68,Other,Male,<=50K,0
76,White,Female,<=50K,0
23,Other,Female,<=50K,1
81,Black,Female,<=50K,0
55,Black,Female,<=50K,0
76,Black,Female,<=50K,0
85,Amer-Indian-Eskimo,Male,>50K,0
36,Asian-Pac-Islander,Female,<=50K,1
80,Other,Female,<=50K,0
60,Other,Female,<=50K,0
31,Other,Female,<=50K,1
76,White,Male,>50K,0
38,Amer-Indian-Eskimo,Male,<=50K,1
42,White,Female,>50K,1
85,White,Female,<=50K,0
52,Other,Male,>50K,1
58,Amer-Indian-Eskimo,Male,<=50K,0
71,Other,Male,<=50K,0
62,Other,Female,<=50K,0
26,Amer-Indian-Eskimo,Male,<=50K,1
18,White,Male,>50K,1
58,Amer-Indian-Eskimo,Male,<=50K,0
79,Amer-Indian-Eskimo,Female,<=50K,0
30,Asian-Pac-Islander,Female,>50K,1
57,Asian-Pac-Islander,Male,>50K,0
58,Black,Male,>50K,0
30,Black,Male,<=50K,1
68,Black,Male,>50K,0
46,Asian-Pac-Islander,Male,>50K,1
84,Amer-Indian-Eskimo,Female,<=50K,0
52,Amer-Indian-Eskimo,Male,>50K,1
44,Other,Female,<=50K,1
59,Asian-Pac-Islander,Male,<=50K,0
39,Black,Female,<=50K,1
81,Asian-Pac-Islander,Female,<=50K,0
34,Asian-Pac-Islander,Male,>50K,1
85,Other,Female,>50K,0
85,Asian-Pac-Islander,Male,>50K,0
47,Other,Female,<=50K,1
39,Amer-Indian-Eskimo,Female,>50K,1
77,Other,Female,<=50K,0
51,Other,Female,>50K,1
72,Asian-Pac-Islander,Male,>50K,0
43,Amer-Indian-Eskimo,Female,<=50K,1
39,Amer-Indian-Eskimo,Male,>50K,1
29,Asian-Pac-Islander,Male,>50K,1
60,Black,Male,<=50K,0
35,Asian-Pac-Islander,Male,<=50K,1
82,Black,Female,>50K,0
25,Asian-Pac-Islander,Male,<=50K,1
78,Asian-Pac-Islander,Male,>50K,0
79,Asian-Pac-Islander,Male,>50K,0
72,White,Female,>50K,0
43,White,Male,<=50K,1
28,Amer-Indian-Eskimo,Male,>50K,1
85,Amer-Indian-Eskimo,Female,<=50K,0
35,Asian-Pac-Islander,Male,>50K,1
60,White,Male,<=50K,0
66,Amer-Indian-Eskimo,Male,<=50K,0
66,Amer-Indian-Eskimo,Male,<=50K,0
48,Black,Male,>50K,1
28,White,Female,>50K,1
67,Other,Female,>50K,0
25,Amer-Indian-Eskimo,Male,<=50K,1
29,Other,Male,>50K,1
61,White,Male,<=50K,0
18,Other,Female,>50K,1
76,Asian-Pac-Islander,Female,<=50K,0
80,Other,Female,>50K,0
33,Black,Male,<=50K,1
64,Asian-Pac-Islander,Male,<=50K,0
79,Asian-Pac-Islander,Male,>50K,0
37,Asian-Pac-Islander,Female,<=50K,1
59,Amer-Indian-Eskimo,Female,<=50K,0
47,Amer-Indian-Eskimo,Male,>50K,1
40,Asian-Pac-Islander,Female,<=50K,1
59,Asian-Pac-Islander,Female,>50K,0
87,Black,Male,<=50K,0
73,Amer-Indian-Eskimo,Female,>50K,0
78,Asian-Pac-Islander,Male,<=50K,0
45,Asian-Pac-Islander,Female,>50K,1
80,Black,Male,<=50K,0
34,Amer-Indian-Eskimo,Female,>50K,1
54,Asian-Pac-Islander,Female,<=50K,0
24,Other,Female,>50K,1
37,Amer-Indian-Eskimo,Male,<=50K,1
72,Asian-Pac-Islander,Female,<=50K,0
40,Asian-Pac-Islander,Male,<=50K,1
27,Black,Female,<=50K,1
83,Amer-Indian-Eskimo,Male,>50K,0
61,Other,Male,>50K,0
21,Other,Female,<=50K,1
72,Black,Male,>50K,0
18,Asian-Pac-Islander,Female,<=50K,1
49,White,Female,<=50K,1
86,Amer-Indian-Eskimo,Female,>50K,0
55,Other,Female,<=50K,0
74,Other,Female,<=50K,0
71,Asian-Pac-Islander,Female,<=50K,0
62,Other,Male,>50K,0
18,White,Female,<=50K,1
38,White,Male,<=50K,1
48,Black,Male,<=50K,1
79,Other,Male,>50K,0
25,Black,Male,<=50K,1
52,Other,Male,<=50K,1
47,White,Male,<=50K,1
36,Black,Female,>50K,1
24,Other,Female,<=50K,1
86,Amer-Indian-Eskimo,Male,<=50K,0
54,Asian-Pac-Islander,Male,<=50K,0
31,Amer-Indian-Eskimo,Male,>50K,1
64,White,Female,<=50K,0
26,Other,Female,<=50K,1
58,Asian-Pac-Islander,Female,<=50K,0
20,Amer-Indian-Eskimo,Male,>50K,1
35,White,Female,<=50K,1
47,White,Male,<=50K,1
68,White,Male,>50K,0
17,White,Male,<=50K,0
42,Amer-Indian-Eskimo,Male,<=50K,1
39,Other,Female,>50K,1
71,Amer-Indian-Eskimo,Male,>50K,0
22,White,Male,<=50K,1
21,Other,Male,<=50K,1
20,Amer-Indian-Eskimo,Male,<=50K,1
46,Black,Male,<=50K,1
72,Amer-Indian-Eskimo,Female,<=50K,0
28,Black,Female,>50K,1
19,Black,Female,<=50K,1
52,Other,Male,<=50K,1
59,Black,Female,<=50K,0
86,Amer-Indian-Eskimo,Female,<=50K,0
31,White,Female,<=50K,1
86,Other,Female,<=50K,0
33,Other,Male,<=50K,1
45,White,Female,<=50K,1
46,Black,Female,>50K,1
59,Other,Female,>50K,0
22,Other,Male,<=50K,1
79,Other,Female,>50K,0
18,White,Male,<=50K,1
83,White,Female,<=50K,0
37,Black,Male,<=50K,1
45,Amer-Indian-Eskimo,Female,>50K,1
18,Black,Male,<=50K,1
64,Black,Female,<=50K,0
79,Other,Female,<=50K,0
64,Asian-Pac-Islander,Male,>50K,0
26,Black,Male,>50K,1
72,Black,Female,<=50K,0
85,Other,Female,>50K,0
38,Black,Female,<=50K,1
45,Black,Female,>50K,1
43,Asian-Pac-Islander,Female,>50K,1
67,Asian-Pac-Islander,Male,<=50K,0
26,Amer-Indian-Eskimo,Male,<=50K,1
43,Amer-Indian-Eskimo,Female,>50K,1
78,White,Male,>50K,0
70,Asian-Pac-Islander,Female,<=50K,0
38,White,Female,<=50K,1
48,White,Female,>50K,1
49,Other,Female,>50K,1
28,Asian-Pac-Islander,Female,<=50K,1
75,Other,Male,>50K,0
87,Amer-Indian-Eskimo,Male,>50K,0
19,Amer-Indian-Eskimo,Female,<=50K,1
55,Asian-Pac-Islander,Female,<=50K,0
49,Other,Male,>50K,1
69,Amer-Indian-Eskimo,Male,>50K,0
60,White,Female,<=50K,0
55,Asian-Pac-Islander,Male,<=50K,0
79,Asian-Pac-Islander,Female,<=50K,0
50,Other,Male,<=50K,1
80,Other,Male,<=50K,0
41,White,Male,<=50K,1
48,White,Female,>50K,1
28,Asian-Pac-Islander,Female,>50K,1
68,Asian-Pac-Islander,Male,<=50K,0
79,Asian-Pac-Islander,Female,<=50K,0
87,Other,Male,<=50K,0
73,Black,Female,<=50K,0
24,White,Male,<=50K,1
47,Other,Female,>50K,1
37,Black,Male,<=50K,1
44,Other,Female,<=50K,1
35,Black,Male,<=50K,1
47,Amer-Indian-Eskimo,Female,<=50K,1
75,Other,Male,<=50K,0
18,Asian-Pac-Islander,Male,>50K,1
25,Black,Male,<=50K,1
39,Other,Female,>50K,1
24,Other,Male,<=50K,1
35,Amer-Indian-Eskimo,Male,<=50K,1
90,Amer-Indian-Eskimo,Female,>50K,0
56,Black,Female,>50K,0
85,Asian-Pac-Islander,Female,>50K,0
64,Asian-Pac-Islander,Female,>50K,0
19,Asian-Pac-Islander,Female,<=50K,1
85,Other,Female,<=50K,0
28,Black,Male,>50K,1
24,Other,Female,>50K,1
29,White,Female,>50K,1
47,Asian-Pac-Islander,Female,<=50K,1
75,Amer-Indian-Eskimo,Male,>50K,0
18,White,Female,<=50K,1
52,Black,Male,>50K,1
51,White,Male,<=50K,1
34,Asian-Pac-Islander,Female,<=50K,1
53,White,Male,>50K,0
68,Asian-Pac-Islander,Male,<=50K,0
38,Black,Male,>50K,1
80,Black,Female,<=50K,0
24,Asian-Pac-Islander,Male,>50K,1
56,Other,Male,>50K,0
33,Other,Female,>50K,1
57,Asian-Pac-Islander,Male,<=50K,0
75,Asian-Pac-Islander,Male,<=50K,0
66,Other,Female,>50K,0
45,Other,Male,>50K,1
30,Asian-Pac-Islander,Male,>50K,1
36,Asian-Pac-Islander,Female,<=50K,1
29,Other,Female,>50K,1
57,Asian-Pac-Islander,Male,<=50K,0
66,White,Female,>50K,0
45,Asian-Pac-Islander,Male,>50K,1
75,Other,Female,>50K,0
52,Other,Male,>50K,1
50,Other,Male,>50K,1
70,Other,Male,>50K,0
35,Black,Male,<=50K,1
34,Amer-Indian-Eskimo,Male,>50K,1
45,White,Female,<=50K,1
56,Asian-Pac-Islander,Female,<=50K,0
68,Other,Female,>50K,0
40,Black,Male,<=50K,1
78,Asian-Pac-Islander,Male,<=50K,0
67,Other,Male,<=50K,0
38,Asian-Pac-Islander,Female,>50K,1
79,Asian-Pac-Islander,Female,<=50K,0
65,Black,Female,>50K,0
43,Black,Male,>50K,1
57,Black,Male,>50K,0
87,Other,Male,>50K,0
46,White,Male,<=50K,1
66,Asian-Pac-Islander,Male,<=50K,0
34,Amer-Indian-Eskimo,Male,>50K,1
68,Black,Male,<=50K,0
