id,Anonym_DAYS_BIRTH,Anonym_OCCUPATION_TYPE,Anonym_NAME_INCOME_TYPE,Anonym_NAME_EDUCATION_TYPE,prediction
7212,[(-23646)-(-8488)],Employee,Unique earnings,Educated,0.0
7213,[(-24878)-(-8655)],Employee,Unique earnings,Educated,0.0
7214,[(-24589)-(-9187)],Employee,Unique earnings,Educated,0.0
7215,[(-24206)-(-9115)],Employee,Unique earnings,Educated,0.0
7216,[(-24831)-(-8781)],Employee,Unique earnings,Educated,0.0
7217,[(-24831)-(-8696)],Employee,Unique earnings,Educated,0.0
7218,[(-24742)-(-8069)],Employee,Unique earnings,Educated,0.0
7219,[(-24878)-(-8655)],Employee,Unique earnings,Educated,0.0
7220,[(-24691)-(-8527)],Employee,Unique earnings,Educated,0.0
7221,[(-24831)-(-8781)],Employee,Unique earnings,Educated,0.0
7222,[(-24206)-(-9115)],Employee,Unique earnings,Educated,0.0
7223,[(-24691)-(-8111)],Employee,Unique earnings,Educated,0.0
7224,[(-24629)-(-9190)],Employee,Unique earnings,Educated,0.0
7225,[(-24691)-(-9800)],Employee,Unique earnings,Educated,0.0
7226,[(-24878)-(-8568)],Employee,Unique earnings,Educated,0.0
7227,[(-24831)-(-9387)],Employee,Unique earnings,Educated,0.0
7228,[(-24166)-(-8378)],Employee,Unique earnings,Educated,0.0
7229,[(-23646)-(-8488)],Employee,Unique earnings,Educated,0.0
7230,[(-24206)-(-9115)],Employee,Unique earnings,Educated,0.0
7231,[(-25140)-(-8111)],Employee,Unique earnings,Educated,0.0
7232,[(-24878)-(-8489)],Employee,Unique earnings,Educated,0.0
7233,[(-24878)-(-8489)],Employee,Unique earnings,Educated,0.0
7234,[(-24831)-(-8477)],Employee,Unique earnings,Educated,0.0
7235,[(-24831)-(-8041)],Employee,Unique earnings,Educated,0.0
7236,[(-24831)-(-8041)],Employee,Unique earnings,Educated,0.0
7237,[(-24831)-(-8351)],Employee,Unique earnings,Educated,0.0
7238,[(-23734)-(-8477)],Employee,Unique earnings,Educated,0.0
7239,[(-24878)-(-9154)],Employee,Unique earnings,Educated,0.0
7240,[(-24482)-(-9080)],Employee,Unique earnings,Educated,0.0
7241,[(-23646)-(-8488)],Employee,Unique earnings,Educated,0.0
7242,[(-24589)-(-8655)],Employee,Unique earnings,Educated,0.0
7243,[(-24482)-(-8488)],Employee,Unique earnings,Educated,0.0
7244,[(-24482)-(-8488)],Employee,Unique earnings,Educated,0.0
7245,[(-24482)-(-9413)],Employee,Unique earnings,Educated,0.0
7246,[(-24166)-(-8482)],Employee,Unique earnings,Educated,0.0
7247,[(-24166)-(-8179)],Employee,Unique earnings,Educated,0.0
7248,[(-24831)-(-8182)],Employee,Unique earnings,Educated,0.0
7249,[(-24831)-(-8781)],Employee,Unique earnings,Educated,0.0
7250,[(-24166)-(-8179)],Employee,Unique earnings,Educated,0.0
7251,[(-24691)-(-8527)],Employee,Unique earnings,Educated,0.0
7252,[(-24691)-(-9130)],Employee,Unique earnings,Educated,0.0
7253,[(-25140)-(-9187)],Employee,Unique earnings,Educated,0.0
7254,[(-24831)-(-8477)],Employee,Unique earnings,Educated,0.0
7255,[(-24691)-(-8655)],Employee,Unique earnings,Educated,0.0
7256,[(-24831)-(-8738)],Employee,Unique earnings,Educated,0.0
7257,[(-24166)-(-8378)],Employee,Unique earnings,Educated,0.0
7258,[(-24691)-(-9130)],Employee,Unique earnings,Educated,0.0
7259,[(-24589)-(-8488)],Employee,Unique earnings,Educated,0.0
7260,[(-24278)-(-8993)],Employee,Unique earnings,Educated,0.0
7261,[(-24166)-(-8041)],Employee,Unique earnings,Educated,0.0
7262,[(-23646)-(-8488)],Employee,Unique earnings,Educated,0.0
7263,[(-24278)-(-8993)],Employee,Unique earnings,Educated,0.0
7264,[(-24878)-(-9154)],Employee,Unique earnings,Educated,0.0
7265,[(-24691)-(-9800)],Employee,Unique earnings,Educated,0.0
7266,[(-24166)-(-8041)],Employee,Unique earnings,Educated,0.0
7267,[(-24589)-(-7723)],Employee,Unique earnings,Educated,0.0
7268,[(-23303)-(-8182)],Employee,Unique earnings,Educated,0.0
7269,[(-24629)-(-9190)],Employee,Unique earnings,Educated,0.0
7270,[(-24831)-(-8182)],Employee,Unique earnings,Educated,0.0
7271,[(-23768)-(-8347)],Employee,Unique earnings,Educated,0.0
7272,[(-25140)-(-8111)],Employee,Unique earnings,Educated,0.0
7273,[(-24166)-(-9075)],Employee,Unique earnings,Educated,0.0
7274,[(-24278)-(-8993)],Employee,Unique earnings,Educated,0.0
7275,[(-24202)-(-8696)],Employee,Unique earnings,Educated,0.0
7276,[(-25140)-(-9187)],Employee,Unique earnings,Educated,0.0
7277,[(-23303)-(-8182)],Employee,Unique earnings,Educated,0.0
7278,[(-24691)-(-8527)],Employee,Unique earnings,Educated,0.0
7279,[(-25140)-(-8111)],Employee,Unique earnings,Educated,0.0
7280,[(-24831)-(-8696)],Employee,Unique earnings,Educated,0.0
7281,[(-24482)-(-9080)],Employee,Unique earnings,Educated,0.0
7282,[(-24831)-(-8351)],Employee,Unique earnings,Educated,0.0
7283,[(-24831)-(-8182)],Employee,Unique earnings,Educated,0.0
7284,[(-24831)-(-8696)],Employee,Unique earnings,Educated,0.0
7285,[(-23570)-(-8568)],Employee,Unique earnings,Educated,0.0
7286,[(-24691)-(-8475)],Employee,Unique earnings,Educated,0.0
7287,[(-24831)-(-8477)],Employee,Unique earnings,Educated,0.0
7288,[(-24278)-(-9235)],Employee,Unique earnings,Educated,0.0
7289,[(-24831)-(-8475)],Employee,Unique earnings,Educated,0.0
7290,[(-24878)-(-9417)],Employee,Unique earnings,Educated,0.0
7291,[(-24831)-(-8182)],Employee,Unique earnings,Educated,0.0
7292,[(-24166)-(-8209)],Employee,Unique earnings,Educated,0.0
7293,[(-23442)-(-8477)],Employee,Unique earnings,Educated,0.0
7294,[(-23751)-(-8562)],Employee,Unique earnings,Educated,0.0
7295,[(-24742)-(-8069)],Employee,Unique earnings,Educated,0.0
7296,[(-24482)-(-9413)],Employee,Unique earnings,Educated,0.0
7297,[(-23886)-(-9080)],Employee,Unique earnings,Educated,0.0
7298,[(-24278)-(-9235)],Employee,Unique earnings,Educated,0.0
7299,[(-24691)-(-9800)],Employee,Unique earnings,Educated,0.0
7300,[(-23646)-(-8488)],Employee,Unique earnings,Educated,0.0
7301,[(-24831)-(-8738)],Employee,Unique earnings,Educated,0.0
7302,[(-24166)-(-9075)],Employee,Unique earnings,Educated,0.0
7303,[(-24831)-(-8520)],Employee,Unique earnings,Educated,0.0
7304,[(-24691)-(-9115)],Employee,Unique earnings,Educated,0.0
7305,[(-23442)-(-8477)],Employee,Unique earnings,Educated,0.0
7306,[(-24589)-(-8488)],Employee,Unique earnings,Educated,0.0
7307,[(-24691)-(-8717)],Employee,Unique earnings,Educated,0.0
7308,[(-24629)-(-9190)],Employee,Unique earnings,Educated,0.0
7309,[(-24311)-(-8655)],Employee,Unique earnings,Educated,0.0
7310,[(-24691)-(-8655)],Employee,Unique earnings,Educated,0.0
7311,[(-24878)-(-8993)],Employee,Unique earnings,Educated,0.0
7312,[(-24831)-(-8520)],Employee,Unique earnings,Educated,0.0
7313,[(-23734)-(-8477)],Employee,Unique earnings,Educated,0.0
7314,[(-24278)-(-8893)],Employee,Unique earnings,Educated,0.0
7315,[(-24691)-(-9746)],Employee,Unique earnings,Educated,0.0
7316,[(-24878)-(-9154)],Employee,Unique earnings,Educated,0.0
7317,[(-24742)-(-8069)],Employee,Unique earnings,Educated,0.0
7318,[(-24278)-(-8363)],Employee,Unique earnings,Educated,0.0
7319,[(-24691)-(-9746)],Employee,Unique earnings,Educated,0.0
7320,[(-22985)-(-9430)],Employee,Unique earnings,Educated,0.0
7321,[(-24831)-(-9387)],Employee,Unique earnings,Educated,0.0
7322,[(-23734)-(-8477)],Employee,Unique earnings,Educated,0.0
7323,[(-24278)-(-8861)],Employee,Unique earnings,Educated,0.0
7324,[(-24691)-(-8475)],Employee,Unique earnings,Educated,0.0
7325,[(-24278)-(-9235)],Employee,Unique earnings,Educated,0.0
7326,[(-23868)-(-8231)],Employee,Unique earnings,Educated,0.0
7327,[(-24629)-(-9190)],Employee,Unique earnings,Educated,0.0
7328,[(-24691)-(-9190)],Employee,Unique earnings,Educated,0.0
7329,[(-24278)-(-8861)],Employee,Unique earnings,Educated,0.0
7330,[(-24691)-(-9461)],Employee,Unique earnings,Educated,0.0
7331,[(-23868)-(-8231)],Employee,Unique earnings,Educated,0.0
7332,[(-24831)-(-8475)],Employee,Unique earnings,Educated,0.0
7333,[(-24831)-(-8781)],Employee,Unique earnings,Educated,0.0
7334,[(-24691)-(-8655)],Employee,Unique earnings,Educated,0.0
7335,[(-24691)-(-8527)],Employee,Unique earnings,Educated,0.0
7336,[(-24589)-(-8655)],Employee,Unique earnings,Educated,0.0
7337,[(-24831)-(-8696)],Employee,Unique earnings,Educated,0.0
7338,[(-23768)-(-8347)],Employee,Unique earnings,Educated,0.0
7339,[(-24691)-(-9461)],Employee,Unique earnings,Educated,0.0
7340,[(-24166)-(-8843)],Employee,Unique earnings,Educated,0.0
7341,[(-24878)-(-8568)],Employee,Unique earnings,Educated,0.0
7342,[(-24742)-(-8069)],Employee,Unique earnings,Educated,0.0
7343,[(-24589)-(-8488)],Employee,Unique earnings,Educated,0.0
7344,[(-24278)-(-8363)],Employee,Unique earnings,Educated,0.0
7345,[(-24589)-(-9187)],Employee,Unique earnings,Educated,0.0
7346,[(-24202)-(-8603)],Employee,Unique earnings,Educated,0.0
7347,[(-23734)-(-8477)],Employee,Unique earnings,Educated,0.0
7348,[(-24831)-(-8351)],Employee,Unique earnings,Educated,0.0
7349,[(-25140)-(-8111)],Employee,Unique earnings,Educated,0.0
7350,[(-24691)-(-9115)],Employee,Unique earnings,Educated,0.0
7351,[(-24311)-(-8655)],Employee,Unique earnings,Educated,0.0
7352,[(-24691)-(-8527)],Employee,Unique earnings,Educated,0.0
7353,[(-24691)-(-8527)],Employee,Unique earnings,Educated,0.0
7354,[(-24691)-(-8717)],Employee,Unique earnings,Educated,0.0
7355,[(-24691)-(-8527)],Employee,Unique earnings,Educated,0.0
7356,[(-24482)-(-8488)],Employee,Unique earnings,Educated,0.0
7357,[(-23442)-(-8527)],Employee,Unique earnings,Educated,0.0
7358,[(-23570)-(-8568)],Employee,Unique earnings,Educated,0.0
7359,[(-24878)-(-8489)],Employee,Unique earnings,Educated,0.0
7360,[(-24166)-(-8843)],Employee,Unique earnings,Educated,0.0
7361,[(-24589)-(-8488)],Employee,Unique earnings,Educated,0.0
7362,[(-24202)-(-8696)],Employee,Unique earnings,Educated,0.0
7363,[(-24878)-(-8655)],Employee,Unique earnings,Educated,0.0
7364,[(-23442)-(-8527)],Employee,Unique earnings,Educated,0.0
7365,[(-24691)-(-8655)],Employee,Unique earnings,Educated,0.0
7366,[(-24206)-(-8097)],Employee,Unique earnings,Educated,0.0
7367,[(-23886)-(-8843)],Employee,Unique earnings,Educated,0.0
7368,[(-24878)-(-8568)],Employee,Unique earnings,Educated,0.0
7369,[(-24691)-(-8717)],Employee,Unique earnings,Educated,0.0
7370,[(-24831)-(-8696)],Employee,Unique earnings,Educated,0.0
7371,[(-24278)-(-8993)],Employee,Unique earnings,Educated,0.0
7372,[(-24202)-(-8696)],Employee,Unique earnings,Educated,0.0
7373,[(-24166)-(-8378)],Employee,Unique earnings,Educated,0.0
7374,[(-24691)-(-8527)],Employee,Unique earnings,Educated,0.0
7375,[(-24691)-(-9746)],Employee,Unique earnings,Educated,0.0
7376,[(-24482)-(-9080)],Employee,Unique earnings,Educated,0.0
7377,[(-24831)-(-8041)],Employee,Unique earnings,Educated,0.0
7378,[(-24691)-(-9800)],Employee,Unique earnings,Educated,0.0
7379,[(-24206)-(-9115)],Employee,Unique earnings,Educated,0.0
7380,[(-25140)-(-9187)],Employee,Unique earnings,Educated,0.0
7381,[(-23442)-(-8477)],Employee,Unique earnings,Educated,0.0
7382,[(-23886)-(-9839)],Employee,Unique earnings,Educated,0.0
7383,[(-24589)-(-8488)],Employee,Unique earnings,Educated,0.0
7384,[(-24206)-(-9115)],Employee,Unique earnings,Educated,0.0
7385,[(-24831)-(-8477)],Employee,Unique earnings,Educated,0.0
7386,[(-24166)-(-8209)],Employee,Unique earnings,Educated,0.0
7387,[(-24575)-(-9270)],Employee,Unique earnings,Educated,0.0
7388,[(-24831)-(-8182)],Employee,Unique earnings,Educated,0.0
7389,[(-25140)-(-8657)],Employee,Unique earnings,Educated,0.0
7390,[(-23570)-(-8568)],Employee,Unique earnings,Educated,0.0
7391,[(-25140)-(-8657)],Employee,Unique earnings,Educated,0.0
7392,[(-24067)-(-8533)],Employee,Unique earnings,Educated,0.0
7393,[(-23886)-(-9080)],Employee,Unique earnings,Educated,0.0
7394,[(-23886)-(-9839)],Employee,Unique earnings,Educated,0.0
7395,[(-24831)-(-8781)],Employee,Unique earnings,Educated,0.0
7396,[(-24831)-(-8145)],Employee,Unique earnings,Educated,0.0
7397,[(-23570)-(-8568)],Employee,Unique earnings,Educated,0.0
7398,[(-23646)-(-8533)],Employee,Unique earnings,Educated,0.0
7399,[(-23751)-(-8562)],Employee,Unique earnings,Educated,0.0
7400,[(-23768)-(-9547)],Employee,Unique earnings,Educated,0.0
7401,[(-24691)-(-8534)],Employee,Unique earnings,Educated,0.0
7402,[(-24878)-(-8489)],Employee,Unique earnings,Educated,0.0
7403,[(-24878)-(-9417)],Employee,Unique earnings,Educated,0.0
7404,[(-24206)-(-7489)],Employee,Unique earnings,Educated,0.0
7405,[(-23768)-(-8520)],Employee,Unique earnings,Educated,0.0
7406,[(-24311)-(-8488)],Employee,Unique earnings,Educated,0.0
7407,[(-25140)-(-8111)],Employee,Unique earnings,Educated,0.0
7408,[(-23734)-(-8477)],Employee,Unique earnings,Educated,0.0
7409,[(-24202)-(-8696)],Employee,Unique earnings,Educated,0.0
7410,[(-25140)-(-8657)],Employee,Unique earnings,Educated,0.0
7411,[(-24202)-(-8696)],Employee,Unique earnings,Educated,0.0
7412,[(-23442)-(-8527)],Employee,Unique earnings,Educated,0.0
7413,[(-24831)-(-9087)],Employee,Unique earnings,Educated,0.0
7414,[(-24482)-(-8488)],Employee,Unique earnings,Educated,0.0
7415,[(-24742)-(-8717)],Employee,Unique earnings,Educated,0.0
7416,[(-23303)-(-8182)],Employee,Unique earnings,Educated,0.0
7417,[(-24303)-(-8717)],Employee,Unique earnings,Educated,0.0
7418,[(-24878)-(-8655)],Employee,Unique earnings,Educated,0.0
7419,[(-24878)-(-9417)],Employee,Unique earnings,Educated,0.0
7420,[(-25140)-(-8657)],Employee,Unique earnings,Educated,0.0
7421,[(-24831)-(-8041)],Employee,Unique earnings,Educated,0.0
7422,[(-24878)-(-7723)],Employee,Unique earnings,Educated,0.0
7423,[(-24831)-(-9087)],Employee,Unique earnings,Educated,0.0
7424,[(-25140)-(-8657)],Employee,Unique earnings,Educated,0.0
7425,[(-24831)-(-9087)],Employee,Unique earnings,Educated,0.0
7426,[(-24482)-(-9080)],Employee,Unique earnings,Educated,0.0
7427,[(-24878)-(-8568)],Employee,Unique earnings,Educated,0.0
7428,[(-24206)-(-7489)],Employee,Unique earnings,Educated,0.0
7429,[(-24691)-(-8111)],Employee,Unique earnings,Educated,0.0
7430,[(-24691)-(-9130)],Employee,Unique earnings,Educated,0.0
7431,[(-24278)-(-8363)],Employee,Unique earnings,Educated,0.0
7432,[(-23886)-(-9839)],Employee,Unique earnings,Educated,0.0
7433,[(-24831)-(-8041)],Employee,Unique earnings,Educated,0.0
7434,[(-24691)-(-8655)],Employee,Unique earnings,Educated,0.0
7435,[(-24831)-(-8182)],Employee,Unique earnings,Educated,0.0
7436,[(-24878)-(-7723)],Employee,Unique earnings,Educated,0.0
7437,[(-24831)-(-8696)],Employee,Unique earnings,Educated,0.0
7438,[(-24691)-(-8655)],Employee,Unique earnings,Educated,0.0
7439,[(-23768)-(-8520)],Employee,Unique earnings,Educated,0.0
7440,[(-24166)-(-8477)],Employee,Unique earnings,Educated,0.0
7441,[(-24831)-(-8696)],Employee,Unique earnings,Educated,0.0
7442,[(-24589)-(-8696)],Employee,Unique earnings,Educated,0.0
7443,[(-24166)-(-8179)],Employee,Unique earnings,Educated,0.0
7444,[(-24831)-(-8738)],Employee,Unique earnings,Educated,0.0
7445,[(-24691)-(-8477)],Employee,Unique earnings,Educated,0.0
7446,[(-24278)-(-9235)],Employee,Unique earnings,Educated,0.0
7447,[(-24878)-(-9154)],Employee,Unique earnings,Educated,0.0
7448,[(-24691)-(-9130)],Employee,Unique earnings,Educated,0.0
7449,[(-24311)-(-8655)],Employee,Unique earnings,Educated,0.0
7450,[(-24878)-(-7723)],Employee,Unique earnings,Educated,0.0
7451,[(-24691)-(-8655)],Employee,Unique earnings,Educated,0.0
7452,[(-24278)-(-9235)],Employee,Unique earnings,Educated,0.0
7453,[(-24311)-(-8655)],Employee,Unique earnings,Educated,0.0
7454,[(-24878)-(-9154)],Employee,Unique earnings,Educated,0.0
7455,[(-24691)-(-9115)],Employee,Unique earnings,Educated,0.0
7456,[(-24589)-(-8488)],Employee,Unique earnings,Educated,0.0
7457,[(-24831)-(-8041)],Employee,Unique earnings,Educated,0.0
7458,[(-24166)-(-8179)],Employee,Unique earnings,Educated,0.0
7459,[(-24691)-(-9746)],Employee,Unique earnings,Educated,0.0
7460,[(-24278)-(-9235)],Employee,Unique earnings,Educated,0.0
7461,[(-24691)-(-8655)],Employee,Unique earnings,Educated,0.0
7462,[(-23886)-(-9839)],Employee,Unique earnings,Educated,0.0
7463,[(-24691)-(-8475)],Employee,Unique earnings,Educated,0.0
7464,[(-24831)-(-8781)],Employee,Unique earnings,Educated,0.0
7465,[(-24691)-(-9800)],Employee,Unique earnings,Educated,0.0
7466,[(-24206)-(-9115)],Employee,Unique earnings,Educated,0.0
7467,[(-24311)-(-8655)],Employee,Unique earnings,Educated,0.0
7468,[(-24691)-(-9380)],Employee,Unique earnings,Educated,0.0
7469,[(-23734)-(-8477)],Employee,Unique earnings,Educated,0.0
7470,[(-24166)-(-9075)],Employee,Unique earnings,Educated,0.0
7471,[(-24206)-(-8097)],Employee,Unique earnings,Educated,0.0
7472,[(-25140)-(-9187)],Employee,Unique earnings,Educated,0.0
7473,[(-24691)-(-9190)],Employee,Unique earnings,Educated,0.0
7474,[(-24166)-(-8378)],Employee,Unique earnings,Educated,0.0
7475,[(-23886)-(-8843)],Employee,Unique earnings,Educated,0.0
7476,[(-24206)-(-8097)],Employee,Unique earnings,Educated,0.0
7477,[(-24482)-(-8488)],Employee,Unique earnings,Educated,0.0
7478,[(-24691)-(-9115)],Employee,Unique earnings,Educated,0.0
7479,[(-24589)-(-9187)],Employee,Unique earnings,Educated,0.0
7480,[(-23768)-(-9547)],Employee,Unique earnings,Educated,0.0
7481,[(-23442)-(-8477)],Employee,Unique earnings,Educated,0.0
7482,[(-24691)-(-8534)],Employee,Unique earnings,Educated,0.0
7483,[(-24831)-(-8738)],Employee,Unique earnings,Educated,0.0
7484,[(-24482)-(-9413)],Employee,Unique earnings,Educated,0.0
7485,[(-24589)-(-8696)],Employee,Unique earnings,Educated,0.0
7486,[(-24206)-(-9115)],Employee,Unique earnings,Educated,0.0
7487,[(-24691)-(-8655)],Employee,Unique earnings,Educated,0.0
7488,[(-23641)-(-8488)],Employee,Unique earnings,Educated,0.0
7489,[(-24311)-(-8488)],Employee,Unique earnings,Educated,0.0
7490,[(-24166)-(-8179)],Employee,Unique earnings,Educated,0.0
7491,[(-24878)-(-8568)],Employee,Unique earnings,Educated,0.0
7492,[(-24166)-(-8843)],Employee,Unique earnings,Educated,0.0
7493,[(-24311)-(-8488)],Employee,Unique earnings,Educated,0.0
7494,[(-24691)-(-9130)],Employee,Unique earnings,Educated,0.0
7495,[(-23868)-(-8231)],Employee,Unique earnings,Educated,0.0
7496,[(-24691)-(-8477)],Employee,Unique earnings,Educated,0.0
7497,[(-24691)-(-9800)],Employee,Unique earnings,Educated,0.0
7498,[(-24691)-(-8527)],Employee,Unique earnings,Educated,0.0
7499,[(-23646)-(-8655)],Employee,Unique earnings,Educated,0.0
7500,[(-24831)-(-8182)],Employee,Unique earnings,Educated,0.0
7501,[(-24691)-(-9461)],Employee,Unique earnings,Educated,0.0
7502,[(-24589)-(-8655)],Employee,Unique earnings,Educated,0.0
7503,[(-24166)-(-8477)],Employee,Unique earnings,Educated,0.0
7504,[(-23768)-(-8347)],Employee,Unique earnings,Educated,0.0
7505,[(-23570)-(-8568)],Employee,Unique earnings,Educated,0.0
7506,[(-23641)-(-8488)],Employee,Unique earnings,Educated,0.0
7507,[(-24482)-(-8489)],Employee,Unique earnings,Educated,0.0
7508,[(-23768)-(-8347)],Employee,Unique earnings,Educated,0.0
7509,[(-24691)-(-9115)],Employee,Unique earnings,Educated,0.0
7510,[(-24878)-(-7723)],Employee,Unique earnings,Educated,0.0
7511,[(-24482)-(-9080)],Employee,Unique earnings,Educated,0.0
7512,[(-24206)-(-9115)],Employee,Unique earnings,Educated,0.0
7513,[(-24831)-(-8520)],Employee,Unique earnings,Educated,0.0
7514,[(-24878)-(-9417)],Employee,Unique earnings,Educated,0.0
7515,[(-24831)-(-8781)],Employee,Unique earnings,Educated,0.0
7516,[(-23646)-(-8533)],Employee,Unique earnings,Educated,0.0
7517,[(-24482)-(-9413)],Employee,Unique earnings,Educated,0.0
7518,[(-24831)-(-8781)],Employee,Unique earnings,Educated,0.0
7519,[(-24878)-(-9417)],Employee,Unique earnings,Educated,0.0
7520,[(-24742)-(-8069)],Employee,Unique earnings,Educated,0.0
7521,[(-23768)-(-9547)],Employee,Unique earnings,Educated,0.0
7522,[(-24691)-(-9380)],Employee,Unique earnings,Educated,0.0
7523,[(-24691)-(-8475)],Employee,Unique earnings,Educated,0.0
7524,[(-24831)-(-8475)],Employee,Unique earnings,Educated,0.0
7525,[(-24202)-(-8603)],Employee,Unique earnings,Educated,0.0
7526,[(-24311)-(-8488)],Employee,Unique earnings,Educated,0.0
7527,[(-24831)-(-8520)],Employee,Unique earnings,Educated,0.0
7528,[(-23442)-(-8477)],Employee,Unique earnings,Educated,0.0
7529,[(-24589)-(-8696)],Employee,Unique earnings,Educated,0.0
7530,[(-23570)-(-8568)],Employee,Unique earnings,Educated,0.0
7531,[(-24878)-(-7723)],Employee,Unique earnings,Educated,0.0
7532,[(-24691)-(-9800)],Employee,Unique earnings,Educated,0.0
7533,[(-24831)-(-8041)],Employee,Unique earnings,Educated,0.0
7534,[(-24878)-(-8489)],Employee,Unique earnings,Educated,0.0
7535,[(-24311)-(-8655)],Employee,Unique earnings,Educated,0.0
7536,[(-24831)-(-8738)],Employee,Unique earnings,Educated,0.0
7537,[(-24691)-(-8717)],Employee,Unique earnings,Educated,0.0
7538,[(-24575)-(-9270)],Employee,Unique earnings,Educated,0.0
7539,[(-24878)-(-8489)],Employee,Unique earnings,Educated,0.0
7540,[(-24831)-(-8041)],Employee,Unique earnings,Educated,0.0
7541,[(-24303)-(-8717)],Employee,Unique earnings,Educated,0.0
7542,[(-24311)-(-8488)],Employee,Unique earnings,Educated,0.0
7543,[(-23768)-(-8520)],Employee,Unique earnings,Educated,0.0
7544,[(-24831)-(-8041)],Employee,Unique earnings,Educated,0.0
7545,[(-23768)-(-9547)],Employee,Unique earnings,Educated,0.0
7546,[(-24278)-(-8993)],Employee,Unique earnings,Educated,0.0
7547,[(-24303)-(-8717)],Employee,Unique earnings,Educated,0.0
7548,[(-23768)-(-8520)],Employee,Unique earnings,Educated,0.0
7549,[(-23768)-(-8520)],Employee,Unique earnings,Educated,0.0
7550,[(-24691)-(-8111)],Employee,Unique earnings,Educated,0.0
7551,[(-25140)-(-8111)],Employee,Unique earnings,Educated,0.0
7552,[(-24831)-(-8351)],Employee,Unique earnings,Educated,0.0
7553,[(-23751)-(-8562)],Employee,Unique earnings,Educated,0.0
7554,[(-24691)-(-9130)],Employee,Unique earnings,Educated,0.0
7555,[(-24691)-(-9190)],Employee,Unique earnings,Educated,0.0
7556,[(-24831)-(-8781)],Employee,Unique earnings,Educated,0.0
7557,[(-24206)-(-9115)],Employee,Unique earnings,Educated,0.0
7558,[(-24831)-(-8477)],Employee,Unique earnings,Educated,0.0
7559,[(-24589)-(-9187)],Employee,Unique earnings,Educated,0.0
7560,[(-24691)-(-8527)],Employee,Unique earnings,Educated,0.0
7561,[(-24878)-(-7723)],Employee,Unique earnings,Educated,0.0
7562,[(-24482)-(-8488)],Employee,Unique earnings,Educated,0.0
7563,[(-24878)-(-9154)],Employee,Unique earnings,Educated,0.0
7564,[(-24878)-(-9154)],Employee,Unique earnings,Educated,0.0
7565,[(-23768)-(-8347)],Employee,Unique earnings,Educated,0.0
7566,[(-24878)-(-7723)],Employee,Unique earnings,Educated,0.0
7567,[(-23442)-(-8527)],Employee,Unique earnings,Educated,0.0
7568,[(-24691)-(-8111)],Employee,Unique earnings,Educated,0.0
7569,[(-24589)-(-8696)],Employee,Unique earnings,Educated,0.0
7570,[(-24589)-(-8041)],Employee,Unique earnings,Educated,0.0
7571,[(-23768)-(-8347)],Employee,Unique earnings,Educated,0.0
7572,[(-23768)-(-9547)],Employee,Unique earnings,Educated,0.0
7573,[(-24589)-(-8041)],Employee,Unique earnings,Educated,0.0
7574,[(-23868)-(-8533)],Employee,Unique earnings,Educated,0.0
7575,[(-24691)-(-9115)],Employee,Unique earnings,Educated,0.0
7576,[(-24691)-(-8534)],Employee,Unique earnings,Educated,0.0
7577,[(-24831)-(-8041)],Employee,Unique earnings,Educated,0.0
7578,[(-24303)-(-9119)],Employee,Unique earnings,Educated,0.0
7579,[(-24691)-(-9461)],Employee,Unique earnings,Educated,0.0
7580,[(-24067)-(-8533)],Employee,Unique earnings,Educated,0.0
7581,[(-24589)-(-8488)],Employee,Unique earnings,Educated,0.0
7582,[(-24691)-(-9746)],Employee,Unique earnings,Educated,0.0
7583,[(-24831)-(-8738)],Employee,Unique earnings,Educated,0.0
7584,[(-24831)-(-8477)],Employee,Unique earnings,Educated,0.0
7585,[(-23768)-(-8520)],Employee,Unique earnings,Educated,0.0
7586,[(-23646)-(-8655)],Employee,Unique earnings,Educated,0.0
7587,[(-24691)-(-9746)],Employee,Unique earnings,Educated,0.0
7588,[(-23646)-(-8655)],Employee,Unique earnings,Educated,0.0
7589,[(-24575)-(-9270)],Employee,Unique earnings,Educated,0.0
7590,[(-24166)-(-9075)],Employee,Unique earnings,Educated,0.0
7591,[(-24278)-(-8993)],Employee,Unique earnings,Educated,0.0
7592,[(-24166)-(-8482)],Employee,Unique earnings,Educated,0.0
7593,[(-25140)-(-8111)],Employee,Unique earnings,Educated,0.0
7594,[(-24589)-(-9187)],Employee,Unique earnings,Educated,0.0
7595,[(-24589)-(-8041)],Employee,Unique earnings,Educated,0.0
7596,[(-24589)-(-8488)],Employee,Unique earnings,Educated,0.0
7597,[(-24278)-(-8861)],Employee,Unique earnings,Educated,0.0
7598,[(-24482)-(-8489)],Employee,Unique earnings,Educated,0.0
7599,[(-24831)-(-8696)],Employee,Unique earnings,Educated,0.0
7600,[(-25140)-(-8657)],Employee,Unique earnings,Educated,0.0
7601,[(-24589)-(-9187)],Employee,Unique earnings,Educated,0.0
7602,[(-24278)-(-8861)],Employee,Unique earnings,Educated,0.0
7603,[(-24303)-(-8717)],Employee,Unique earnings,Educated,0.0
7604,[(-24831)-(-8041)],Employee,Unique earnings,Educated,0.0
7605,[(-24166)-(-8209)],Employee,Unique earnings,Educated,0.0
7606,[(-24691)-(-8111)],Employee,Unique earnings,Educated,0.0
7607,[(-24629)-(-9190)],Employee,Unique earnings,Educated,0.0
7608,[(-23886)-(-9839)],Employee,Unique earnings,Educated,0.0
