id,Anonym_age,Anonym_race,Anonym_sex,Anonym_workclass,Anonym_income,prediction
8526,50,Person,Adult,Employee,>50K,0.0
8527,29,Person,Adult,Employee,<=50K,0.0
8528,[23-24],Person,Adult,Employee,<=50K,0.0
8529,64,Person,Adult,Employee,<=50K,0.0
8530,[69-72],Person,Adult,Employee,>50K,0.0
8531,28,Person,Adult,Employee,<=50K,0.0
8532,51,Person,Adult,Employee,<=50K,0.0
8533,20,Person,Adult,Employee,<=50K,0.0
8534,34,Person,Adult,Employee,<=50K,0.0
8535,29,Person,Adult,Employee,<=50K,0.0
8536,49,Person,Adult,Employee,<=50K,0.0
8537,[74-78],Person,Adult,Employee,<=50K,0.0
8538,[32-33],Person,Adult,Employee,<=50K,0.0
8539,[27-28],Person,Adult,Employee,>50K,0.0
8540,22,Person,Adult,Employee,<=50K,0.0
8541,35,Person,Adult,Employee,>50K,0.0
8542,42,Person,Adult,Employee,>50K,0.0
8543,35,Person,Adult,Employee,<=50K,0.0
8544,[62-63],Person,Adult,Employee,<=50K,0.0
8545,[33-34],Person,Adult,Employee,<=50K,0.0
8546,45,Person,Adult,Employee,<=50K,0.0
8547,19,Person,Adult,Employee,<=50K,0.0
8548,[37-38],Person,Adult,Employee,<=50K,0.0
8549,26,Person,Adult,Employee,<=50K,0.0
8550,29,Person,Adult,Employee,<=50K,0.0
8551,[32-33],Person,Adult,Employee,>50K,0.0
8552,35,Person,Adult,Employee,<=50K,0.0
8553,[41-42],Person,Adult,Employee,<=50K,0.0
8554,20,Person,Adult,Employee,<=50K,0.0
8555,43,Person,Adult,Employee,>50K,0.0
8556,[68-69],Person,Adult,Employee,<=50K,0.0
8557,39,Person,Adult,Employee,<=50K,0.0
8558,[36-37],Person,Adult,Employee,<=50K,0.0
8559,[28-29],Person,Adult,Employee,<=50K,0.0
8560,[26-27],Person,Adult,Employee,<=50K,0.0
8561,[31-32],Person,Adult,Employee,<=50K,0.0
8562,43,Person,Adult,Employee,>50K,0.0
8563,49,Person,Adult,Employee,<=50K,0.0
8564,28,Person,Adult,Employee,<=50K,0.0
8565,[34-35],Person,Adult,Employee,<=50K,0.0
8566,19,Person,Adult,Employee,<=50K,0.0
8567,35,Person,Adult,Employee,>50K,0.0
8568,57,Person,Adult,Employee,<=50K,0.0
8569,45,Person,Adult,Employee,<=50K,0.0
8570,23,Person,Adult,Employee,<=50K,0.0
8571,45,Person,Adult,Employee,<=50K,0.0
8572,42,Person,Adult,Employee,<=50K,0.0
8573,35,Person,Adult,Employee,<=50K,0.0
8574,[44-45],Person,Adult,Employee,>50K,0.0
8575,28,Person,Adult,Employee,<=50K,0.0
8576,64,Person,Adult,Employee,<=50K,0.0
8577,[43-44],Person,Adult,Employee,<=50K,0.0
8578,59,Person,Adult,Employee,>50K,0.0
8579,41,Person,Adult,Employee,<=50K,0.0
8580,21,Person,Adult,Employee,<=50K,0.0
8581,29,Person,Adult,Employee,<=50K,0.0
8582,51,Person,Adult,Employee,>50K,0.0
8583,22,Person,Adult,Employee,<=50K,0.0
8584,49,Person,Adult,Employee,<=50K,0.0
8585,[53-54],Person,Adult,Employee,>50K,0.0
8586,38,Person,Adult,Employee,<=50K,0.0
8587,23,Person,Adult,Employee,<=50K,0.0
8588,20,Person,Adult,Employee,<=50K,0.0
8589,40,Person,Adult,Employee,<=50K,0.0
8590,25,Person,Adult,Employee,<=50K,0.0
8591,27,Person,Adult,Employee,<=50K,0.0
8592,20,Person,Adult,Employee,<=50K,0.0
8593,[36-37],Person,Adult,Employee,<=50K,0.0
8594,40,Person,Adult,Employee,<=50K,0.0
8595,28,Person,Adult,Employee,>50K,0.0
8596,38,Person,Adult,Employee,<=50K,0.0
8597,[42-43],Person,Adult,Employee,<=50K,0.0
8598,32,Person,Adult,Employee,<=50K,0.0
8599,20,Person,Adult,Employee,<=50K,0.0
8600,62,Person,Adult,Employee,<=50K,0.0
8601,31,Person,Adult,Employee,<=50K,0.0
8602,31,Person,Adult,Employee,<=50K,0.0
8603,24,Person,Adult,Employee,<=50K,0.0
8604,62,Person,Adult,Employee,<=50K,0.0
8605,[43-44],Person,Adult,Employee,>50K,0.0
8606,21,Person,Adult,Employee,<=50K,0.0
8607,30,Person,Adult,Employee,<=50K,0.0
8608,[21-22],Person,Adult,Employee,<=50K,0.0
8609,[17-18],Person,Adult,Employee,<=50K,0.0
8610,59,Person,Adult,Employee,<=50K,0.0
8611,24,Person,Adult,Employee,>50K,0.0
8612,49,Person,Adult,Employee,<=50K,0.0
8613,19,Person,Adult,Employee,<=50K,0.0
8614,[48-49],Person,Adult,Employee,>50K,0.0
8615,32,Person,Adult,Employee,>50K,0.0
8616,33,Person,Adult,Employee,<=50K,0.0
8617,[22-23],Person,Adult,Employee,<=50K,0.0
8618,[33-34],Person,Adult,Employee,>50K,0.0
8619,50,Person,Adult,Employee,>50K,0.0
8620,[30-31],Person,Adult,Employee,<=50K,0.0
8621,32,Person,Adult,Employee,<=50K,0.0
8622,[38-39],Person,Adult,Employee,<=50K,0.0
8623,21,Person,Adult,Employee,<=50K,0.0
8624,23,Person,Adult,Employee,<=50K,0.0
8625,32,Person,Adult,Employee,<=50K,0.0
8626,57,Person,Adult,Employee,<=50K,0.0
8627,22,Person,Adult,Employee,<=50K,0.0
8628,[69-72],Person,Adult,Employee,<=50K,0.0
8629,34,Person,Adult,Employee,>50K,0.0
8630,53,Person,Adult,Employee,<=50K,0.0
8631,[20-21],Person,Adult,Employee,<=50K,0.0
8632,[36-37],Person,Adult,Employee,<=50K,0.0
8633,60,Person,Adult,Employee,>50K,0.0
8634,23,Person,Adult,Employee,>50K,0.0
8635,[32-33],Person,Adult,Employee,>50K,0.0
8636,[56-58],Person,Adult,Employee,<=50K,0.0
8637,[65-66],Person,Adult,Employee,<=50K,0.0
8638,25,Person,Adult,Employee,<=50K,0.0
8639,[29-30],Person,Adult,Employee,<=50K,0.0
8640,31,Person,Adult,Employee,<=50K,0.0
8641,19,Person,Adult,Employee,<=50K,0.0
8642,23,Person,Adult,Employee,<=50K,0.0
8643,44,Person,Adult,Employee,<=50K,0.0
8644,43,Person,Adult,Employee,>50K,0.0
8645,42,Person,Adult,Employee,<=50K,0.0
8646,34,Person,Adult,Employee,<=50K,0.0
8647,32,Person,Adult,Employee,>50K,0.0
8648,[24-25],Person,Adult,Employee,<=50K,0.0
8649,21,Person,Adult,Employee,<=50K,0.0
8650,31,Person,Adult,Employee,<=50K,0.0
8651,36,Person,Adult,Employee,<=50K,0.0
8652,49,Person,Adult,Employee,<=50K,0.0
8653,44,Person,Adult,Employee,<=50K,0.0
8654,[42-43],Person,Adult,Employee,>50K,0.0
8655,[30-31],Person,Adult,Employee,<=50K,0.0
8656,33,Person,Adult,Employee,<=50K,0.0
8657,36,Person,Adult,Employee,>50K,0.0
8658,17,Person,Adult,Employee,<=50K,0.0
8659,20,Person,Adult,Employee,<=50K,0.0
8660,32,Person,Adult,Employee,<=50K,0.0
8661,33,Person,Adult,Employee,<=50K,0.0
8662,37,Person,Adult,Employee,<=50K,0.0
8663,60,Person,Adult,Employee,<=50K,0.0
8664,35,Person,Adult,Employee,<=50K,0.0
8665,43,Person,Adult,Employee,<=50K,0.0
8666,46,Person,Adult,Employee,>50K,0.0
8667,29,Person,Adult,Employee,>50K,0.0
8668,36,Person,Adult,Employee,>50K,0.0
8669,27,Person,Adult,Employee,>50K,0.0
8670,50,Person,Adult,Employee,>50K,0.0
8671,22,Person,Adult,Employee,<=50K,0.0
8672,[32-33],Person,Adult,Employee,<=50K,0.0
8673,[60-61],Person,Adult,Employee,<=50K,0.0
8674,28,Person,Adult,Employee,<=50K,0.0
8675,41,Person,Adult,Employee,>50K,0.0
8676,22,Person,Adult,Employee,<=50K,0.0
8677,27,Person,Adult,Employee,<=50K,0.0
8678,[24-25],Person,Adult,Employee,<=50K,0.0
8679,32,Person,Adult,Employee,<=50K,0.0
8680,28,Person,Adult,Employee,<=50K,0.0
8681,25,Person,Adult,Employee,<=50K,0.0
8682,28,Person,Adult,Employee,<=50K,0.0
8683,37,Person,Adult,Employee,>50K,0.0
8684,58,Person,Adult,Employee,<=50K,0.0
8685,39,Person,Adult,Employee,<=50K,0.0
8686,33,Person,Adult,Employee,<=50K,0.0
8687,59,Person,Adult,Employee,>50K,0.0
8688,58,Person,Adult,Employee,<=50K,0.0
8689,38,Person,Adult,Employee,>50K,0.0
8690,34,Person,Adult,Employee,<=50K,0.0
8691,31,Person,Adult,Employee,<=50K,0.0
8692,48,Person,Adult,Employee,>50K,0.0
8693,[64-65],Person,Adult,Employee,<=50K,0.0
8694,45,Person,Adult,Employee,<=50K,0.0
8695,[78-90],Person,Adult,Employee,>50K,0.0
8696,23,Person,Adult,Employee,<=50K,0.0
8697,33,Person,Adult,Employee,>50K,0.0
8698,38,Person,Adult,Employee,<=50K,0.0
8699,44,Person,Adult,Employee,>50K,0.0
8700,48,Person,Adult,Employee,>50K,0.0
8701,40,Person,Adult,Employee,<=50K,0.0
8702,19,Person,Adult,Employee,<=50K,0.0
8703,45,Person,Adult,Employee,<=50K,0.0
8704,34,Person,Adult,Employee,<=50K,0.0
8705,[69-72],Person,Adult,Employee,<=50K,0.0
8706,32,Person,Adult,Employee,<=50K,0.0
8707,33,Person,Adult,Employee,<=50K,0.0
8708,24,Person,Adult,Employee,<=50K,0.0
8709,30,Person,Adult,Employee,<=50K,0.0
8710,22,Person,Adult,Employee,<=50K,0.0
8711,52,Person,Adult,Employee,>50K,0.0
8712,[66-68],Person,Adult,Employee,<=50K,0.0
8713,40,Person,Adult,Employee,<=50K,0.0
8714,[55-56],Person,Adult,Employee,<=50K,0.0
8715,29,Person,Adult,Employee,<=50K,0.0
8716,62,Person,Adult,Employee,<=50K,0.0
8717,22,Person,Adult,Employee,<=50K,0.0
8718,64,Person,Adult,Employee,<=50K,0.0
8719,29,Person,Adult,Employee,<=50K,0.0
8720,28,Person,Adult,Employee,<=50K,0.0
8721,25,Person,Adult,Employee,<=50K,0.0
8722,[46-47],Person,Adult,Employee,>50K,0.0
8723,26,Person,Adult,Employee,>50K,0.0
8724,18,Person,Adult,Employee,<=50K,0.0
8725,52,Person,Adult,Employee,<=50K,0.0
8726,48,Person,Adult,Employee,>50K,0.0
8727,36,Person,Adult,Employee,<=50K,0.0
8728,23,Person,Adult,Employee,<=50K,0.0
8729,41,Person,Adult,Employee,<=50K,0.0
8730,[56-58],Person,Adult,Employee,>50K,0.0
8731,[52-53],Person,Adult,Employee,<=50K,0.0
8732,26,Person,Adult,Employee,<=50K,0.0
8733,22,Person,Adult,Employee,<=50K,0.0
8734,25,Person,Adult,Employee,<=50K,0.0
8735,31,Person,Adult,Employee,<=50K,0.0
8736,36,Person,Adult,Employee,<=50K,0.0
8737,46,Person,Adult,Employee,<=50K,0.0
8738,[45-46],Person,Adult,Employee,>50K,0.0
8739,[31-32],Person,Adult,Employee,<=50K,0.0
8740,43,Person,Adult,Employee,<=50K,0.0
8741,[29-30],Person,Adult,Employee,>50K,0.0
8742,41,Person,Adult,Employee,>50K,0.0
8743,50,Person,Adult,Employee,>50K,0.0
8744,37,Person,Adult,Employee,<=50K,0.0
8745,22,Person,Adult,Employee,<=50K,0.0
8746,[50-51],Person,Adult,Employee,<=50K,0.0
8747,47,Person,Adult,Employee,>50K,0.0
8748,40,Person,Adult,Employee,<=50K,0.0
8749,46,Person,Adult,Employee,<=50K,0.0
8750,23,Person,Adult,Employee,<=50K,0.0
8751,30,Person,Adult,Employee,<=50K,0.0
8752,27,Person,Adult,Employee,>50K,0.0
8753,31,Person,Adult,Employee,<=50K,0.0
8754,[30-31],Person,Adult,Employee,<=50K,0.0
8755,30,Person,Adult,Employee,<=50K,0.0
8756,50,Person,Adult,Employee,>50K,0.0
8757,27,Person,Adult,Employee,<=50K,0.0
8758,22,Person,Adult,Employee,<=50K,0.0
8759,29,Person,Adult,Employee,>50K,0.0
8760,28,Person,Adult,Employee,<=50K,0.0
8761,[53-54],Person,Adult,Employee,>50K,0.0
8762,47,Person,Adult,Employee,>50K,0.0
8763,34,Person,Adult,Employee,<=50K,0.0
8764,26,Person,Adult,Employee,<=50K,0.0
8765,53,Person,Adult,Employee,<=50K,0.0
8766,23,Person,Adult,Employee,<=50K,0.0
8767,42,Person,Adult,Employee,<=50K,0.0
8768,[35-36],Person,Adult,Employee,<=50K,0.0
8769,[52-53],Person,Adult,Employee,>50K,0.0
8770,22,Person,Adult,Employee,<=50K,0.0
8771,[27-28],Person,Adult,Employee,<=50K,0.0
8772,[41-42],Person,Adult,Employee,<=50K,0.0
8773,39,Person,Adult,Employee,<=50K,0.0
8774,[49-50],Person,Adult,Employee,>50K,0.0
8775,36,Person,Adult,Employee,>50K,0.0
8776,20,Person,Adult,Employee,<=50K,0.0
8777,[54-55],Person,Adult,Employee,<=50K,0.0
8778,[46-47],Person,Adult,Employee,<=50K,0.0
8779,33,Person,Adult,Employee,>50K,0.0
8780,36,Person,Adult,Employee,<=50K,0.0
8781,39,Person,Adult,Employee,<=50K,0.0
8782,[54-55],Person,Adult,Employee,>50K,0.0
8783,[20-21],Person,Adult,Employee,<=50K,0.0
8784,48,Person,Adult,Employee,<=50K,0.0
8785,30,Person,Adult,Employee,<=50K,0.0
8786,[24-25],Person,Adult,Employee,<=50K,0.0
8787,57,Person,Adult,Employee,<=50K,0.0
8788,20,Person,Adult,Employee,<=50K,0.0
8789,[18-19],Person,Adult,Employee,<=50K,0.0
8790,[56-58],Person,Adult,Employee,<=50K,0.0
8791,36,Person,Adult,Employee,>50K,0.0
8792,44,Person,Adult,Employee,>50K,0.0
8793,57,Person,Adult,Employee,>50K,0.0
8794,57,Person,Adult,Employee,<=50K,0.0
8795,33,Person,Adult,Employee,<=50K,0.0
8796,[61-62],Person,Adult,Employee,>50K,0.0
8797,[38-39],Person,Adult,Employee,>50K,0.0
8798,28,Person,Adult,Employee,<=50K,0.0
8799,31,Person,Adult,Employee,<=50K,0.0
8800,[59-60],Person,Adult,Employee,<=50K,0.0
8801,36,Person,Adult,Employee,>50K,0.0
8802,[58-59],Person,Adult,Employee,>50K,0.0
8803,[50-51],Person,Adult,Employee,<=50K,0.0
8804,23,Person,Adult,Employee,<=50K,0.0
8805,30,Person,Adult,Employee,<=50K,0.0
8806,20,Person,Adult,Employee,<=50K,0.0
8807,[78-90],Person,Adult,Employee,>50K,0.0
8808,49,Person,Adult,Employee,<=50K,0.0
8809,[47-48],Person,Adult,Employee,<=50K,0.0
8810,34,Person,Adult,Employee,>50K,0.0
8811,37,Person,Adult,Employee,<=50K,0.0
8812,25,Person,Adult,Employee,<=50K,0.0
8813,37,Person,Adult,Employee,<=50K,0.0
8814,47,Person,Adult,Employee,<=50K,0.0
8815,34,Person,Adult,Employee,>50K,0.0
8816,34,Person,Adult,Employee,<=50K,0.0
8817,35,Person,Adult,Employee,>50K,0.0
8818,[39-40],Person,Adult,Employee,<=50K,0.0
8819,32,Person,Adult,Employee,<=50K,0.0
8820,24,Person,Adult,Employee,<=50K,0.0
8821,28,Person,Adult,Employee,<=50K,0.0
8822,41,Person,Adult,Employee,<=50K,0.0
8823,[68-69],Person,Adult,Employee,<=50K,0.0
8824,32,Person,Adult,Employee,<=50K,0.0
8825,58,Person,Adult,Employee,>50K,0.0
8826,[46-47],Person,Adult,Employee,>50K,0.0
8827,41,Person,Adult,Employee,>50K,0.0
8828,35,Person,Adult,Employee,>50K,0.0
8829,24,Person,Adult,Employee,<=50K,0.0
8830,[45-46],Person,Adult,Employee,>50K,0.0
8831,[68-69],Person,Adult,Employee,>50K,0.0
8832,22,Person,Adult,Employee,<=50K,0.0
8833,36,Person,Adult,Employee,<=50K,0.0
8834,31,Person,Adult,Employee,>50K,0.0
8835,23,Person,Adult,Employee,<=50K,0.0
8836,35,Person,Adult,Employee,<=50K,0.0
8837,[36-37],Person,Adult,Employee,>50K,0.0
8838,[35-36],Person,Adult,Employee,<=50K,0.0
8839,18,Person,Adult,Employee,<=50K,0.0
8840,43,Person,Adult,Employee,<=50K,0.0
8841,53,Person,Adult,Employee,<=50K,0.0
8842,54,Person,Adult,Employee,<=50K,0.0
8843,29,Person,Adult,Employee,<=50K,0.0
8844,[45-46],Person,Adult,Employee,<=50K,0.0
8845,24,Person,Adult,Employee,<=50K,0.0
8846,30,Person,Adult,Employee,<=50K,0.0
8847,23,Person,Adult,Employee,<=50K,0.0
8848,27,Person,Adult,Employee,<=50K,0.0
8849,36,Person,Adult,Employee,<=50K,0.0
8850,38,Person,Adult,Employee,<=50K,0.0
8851,33,Person,Adult,Employee,<=50K,0.0
8852,[65-66],Person,Adult,Employee,<=50K,0.0
8853,[45-46],Person,Adult,Employee,<=50K,0.0
8854,[68-69],Person,Adult,Employee,<=50K,0.0
8855,[36-37],Person,Adult,Employee,>50K,0.0
8856,17,Person,Adult,Employee,<=50K,0.0
8857,31,Person,Adult,Employee,>50K,0.0
8858,46,Person,Adult,Employee,>50K,0.0
8859,40,Person,Adult,Employee,<=50K,0.0
8860,34,Person,Adult,Employee,<=50K,0.0
8861,56,Person,Adult,Employee,<=50K,0.0
8862,42,Person,Adult,Employee,<=50K,0.0
8863,46,Person,Adult,Employee,>50K,0.0
8864,30,Person,Adult,Employee,<=50K,0.0
8865,33,Person,Adult,Employee,>50K,0.0
8866,[47-48],Person,Adult,Employee,<=50K,0.0
8867,57,Person,Adult,Employee,<=50K,0.0
8868,[33-34],Person,Adult,Employee,<=50K,0.0
8869,40,Person,Adult,Employee,<=50K,0.0
8870,33,Person,Adult,Employee,>50K,0.0
8871,[21-22],Person,Adult,Employee,<=50K,0.0
8872,29,Person,Adult,Employee,<=50K,0.0
8873,53,Person,Adult,Employee,>50K,0.0
8874,36,Person,Adult,Employee,<=50K,0.0
8875,[44-45],Person,Adult,Employee,>50K,0.0
8876,36,Person,Adult,Employee,<=50K,0.0
8877,18,Person,Adult,Employee,<=50K,0.0
8878,27,Person,Adult,Employee,<=50K,0.0
8879,[29-30],Person,Adult,Employee,<=50K,0.0
8880,34,Person,Adult,Employee,>50K,0.0
8881,36,Person,Adult,Employee,>50K,0.0
8882,36,Person,Adult,Employee,<=50K,0.0
8883,48,Person,Adult,Employee,<=50K,0.0
8884,41,Person,Adult,Employee,>50K,0.0
8885,21,Person,Adult,Employee,<=50K,0.0
8886,47,Person,Adult,Employee,>50K,0.0
8887,41,Person,Adult,Employee,<=50K,0.0
8888,[61-62],Person,Adult,Employee,<=50K,0.0
8889,64,Person,Adult,Employee,<=50K,0.0
8890,35,Person,Adult,Employee,<=50K,0.0
8891,44,Person,Adult,Employee,<=50K,0.0
8892,20,Person,Adult,Employee,<=50K,0.0
8893,[22-23],Person,Adult,Employee,<=50K,0.0
8894,52,Person,Adult,Employee,<=50K,0.0
8895,[42-43],Person,Adult,Employee,<=50K,0.0
8896,32,Person,Adult,Employee,<=50K,0.0
8897,[63-64],Person,Adult,Employee,<=50K,0.0
8898,29,Person,Adult,Employee,>50K,0.0
8899,42,Person,Adult,Employee,<=50K,0.0
8900,[64-65],Person,Adult,Employee,<=50K,0.0
8901,24,Person,Adult,Employee,<=50K,0.0
8902,[42-43],Person,Adult,Employee,<=50K,0.0
8903,[34-35],Person,Adult,Employee,<=50K,0.0
8904,40,Person,Adult,Employee,>50K,0.0
8905,38,Person,Adult,Employee,<=50K,0.0
8906,26,Person,Adult,Employee,<=50K,0.0
8907,46,Person,Adult,Employee,<=50K,0.0
8908,39,Person,Adult,Employee,<=50K,0.0
8909,29,Person,Adult,Employee,<=50K,0.0
8910,42,Person,Adult,Employee,>50K,0.0
8911,36,Person,Adult,Employee,>50K,0.0
8912,[26-27],Person,Adult,Employee,<=50K,0.0
8913,57,Person,Adult,Employee,>50K,0.0
8914,[55-56],Person,Adult,Employee,<=50K,0.0
8915,35,Person,Adult,Employee,>50K,0.0
8916,41,Person,Adult,Employee,<=50K,0.0
8917,24,Person,Adult,Employee,<=50K,0.0
8918,47,Person,Adult,Employee,<=50K,0.0
8919,34,Person,Adult,Employee,>50K,0.0
8920,44,Person,Adult,Employee,>50K,0.0
8921,18,Person,Adult,Employee,<=50K,0.0
8922,27,Person,Adult,Employee,<=50K,0.0
8923,36,Person,Adult,Employee,<=50K,0.0
8924,[20-21],Person,Adult,Employee,<=50K,0.0
8925,29,Person,Adult,Employee,<=50K,0.0
8926,25,Person,Adult,Employee,<=50K,0.0
8927,[72-74],Person,Adult,Employee,<=50K,0.0
8928,45,Person,Adult,Employee,>50K,0.0
8929,28,Person,Adult,Employee,>50K,0.0
8930,43,Person,Adult,Employee,<=50K,0.0
8931,47,Person,Adult,Employee,<=50K,0.0
8932,20,Person,Adult,Employee,<=50K,0.0
8933,22,Person,Adult,Employee,<=50K,0.0
8934,[74-78],Person,Adult,Employee,<=50K,0.0
8935,[24-25],Person,Adult,Employee,<=50K,0.0
8936,54,Person,Adult,Employee,<=50K,0.0
8937,30,Person,Adult,Employee,>50K,0.0
8938,33,Person,Adult,Employee,<=50K,0.0
8939,30,Person,Adult,Employee,<=50K,0.0
8940,40,Person,Adult,Employee,>50K,0.0
8941,[27-28],Person,Adult,Employee,<=50K,0.0
8942,49,Person,Adult,Employee,<=50K,0.0
8943,30,Person,Adult,Employee,<=50K,0.0
8944,22,Person,Adult,Employee,<=50K,0.0
8945,19,Person,Adult,Employee,<=50K,0.0
8946,46,Person,Adult,Employee,<=50K,0.0
8947,51,Person,Adult,Employee,<=50K,0.0
8948,[56-58],Person,Adult,Employee,<=50K,0.0
8949,53,Person,Adult,Employee,<=50K,0.0
8950,60,Person,Adult,Employee,<=50K,0.0
8951,[27-28],Person,Adult,Employee,<=50K,0.0
8952,46,Person,Adult,Employee,<=50K,0.0
8953,37,Person,Adult,Employee,>50K,0.0
8954,41,Person,Adult,Employee,<=50K,0.0
8955,[64-65],Person,Adult,Employee,>50K,0.0
8956,[29-30],Person,Adult,Employee,>50K,0.0
8957,57,Person,Adult,Employee,<=50K,0.0
8958,44,Person,Adult,Employee,<=50K,0.0
8959,32,Person,Adult,Employee,<=50K,0.0
8960,27,Person,Adult,Employee,<=50K,0.0
8961,57,Person,Adult,Employee,<=50K,0.0
8962,59,Person,Adult,Employee,<=50K,0.0
8963,[31-32],Person,Adult,Employee,>50K,0.0
8964,[78-90],Person,Adult,Employee,<=50K,0.0
8965,22,Person,Adult,Employee,<=50K,0.0
8966,39,Person,Adult,Employee,<=50K,0.0
8967,43,Person,Adult,Employee,>50K,0.0
8968,38,Person,Adult,Employee,>50K,0.0
8969,[60-61],Person,Adult,Employee,<=50K,0.0
8970,24,Person,Adult,Employee,<=50K,0.0
8971,25,Person,Adult,Employee,<=50K,0.0
8972,44,Person,Adult,Employee,<=50K,0.0
8973,[55-56],Person,Adult,Employee,>50K,0.0
8974,[78-90],Person,Adult,Employee,>50K,0.0
8975,30,Person,Adult,Employee,<=50K,0.0
8976,44,Person,Adult,Employee,>50K,0.0
8977,36,Person,Adult,Employee,<=50K,0.0
8978,[62-63],Person,Adult,Employee,>50K,0.0
8979,60,Person,Adult,Employee,<=50K,0.0
8980,34,Person,Adult,Employee,>50K,0.0
8981,49,Person,Adult,Employee,<=50K,0.0
8982,[47-48],Person,Adult,Employee,>50K,0.0
8983,42,Person,Adult,Employee,>50K,0.0
8984,[53-54],Person,Adult,Employee,<=50K,0.0
8985,23,Person,Adult,Employee,<=50K,0.0
8986,28,Person,Adult,Employee,<=50K,0.0
8987,20,Person,Adult,Employee,<=50K,0.0
8988,43,Person,Adult,Employee,<=50K,0.0
8989,32,Person,Adult,Employee,>50K,0.0
8990,43,Person,Adult,Employee,>50K,0.0
8991,31,Person,Adult,Employee,<=50K,0.0
8992,29,Person,Adult,Employee,<=50K,0.0
8993,24,Person,Adult,Employee,<=50K,0.0
8994,39,Person,Adult,Employee,<=50K,0.0
8995,29,Person,Adult,Employee,>50K,0.0
8996,20,Person,Adult,Employee,<=50K,0.0
8997,23,Person,Adult,Employee,<=50K,0.0
8998,42,Person,Adult,Employee,<=50K,0.0
8999,53,Person,Adult,Employee,<=50K,0.0
9000,20,Person,Adult,Employee,<=50K,0.0
9001,58,Person,Adult,Employee,<=50K,0.0
9002,51,Person,Adult,Employee,<=50K,0.0
9003,[25-26],Person,Adult,Employee,<=50K,0.0
9004,38,Person,Adult,Employee,<=50K,0.0
9005,41,Person,Adult,Employee,>50K,0.0
9006,[58-59],Person,Adult,Employee,>50K,0.0
9007,25,Person,Adult,Employee,<=50K,0.0
9008,50,Person,Adult,Employee,<=50K,0.0
9009,32,Person,Adult,Employee,>50K,0.0
9010,31,Person,Adult,Employee,<=50K,0.0
9011,22,Person,Adult,Employee,<=50K,0.0
9012,37,Person,Adult,Employee,<=50K,0.0
9013,[31-32],Person,Adult,Employee,<=50K,0.0
9014,46,Person,Adult,Employee,>50K,0.0
9015,62,Person,Adult,Employee,>50K,0.0
9016,40,Person,Adult,Employee,<=50K,0.0
9017,56,Person,Adult,Employee,>50K,0.0
9018,[36-37],Person,Adult,Employee,>50K,0.0
9019,41,Person,Adult,Employee,<=50K,0.0
9020,[56-58],Person,Adult,Employee,<=50K,0.0
9021,20,Person,Adult,Employee,<=50K,0.0
9022,34,Person,Adult,Employee,>50K,0.0
9023,[44-45],Person,Adult,Employee,>50K,0.0
9024,30,Person,Adult,Employee,>50K,0.0
9025,51,Person,Adult,Employee,>50K,0.0
9026,27,Person,Adult,Employee,<=50K,0.0
9027,38,Person,Adult,Employee,>50K,0.0
9028,[38-39],Person,Adult,Employee,<=50K,0.0
9029,57,Person,Adult,Employee,<=50K,0.0
9030,47,Person,Adult,Employee,>50K,0.0
9031,[74-78],Person,Adult,Employee,<=50K,0.0
9032,43,Person,Adult,Employee,>50K,0.0
9033,46,Person,Adult,Employee,<=50K,0.0
9034,41,Person,Adult,Employee,>50K,0.0
9035,20,Person,Adult,Employee,<=50K,0.0
9036,[29-30],Person,Adult,Employee,<=50K,0.0
9037,30,Person,Adult,Employee,<=50K,0.0
9038,22,Person,Adult,Employee,<=50K,0.0
9039,25,Person,Adult,Employee,>50K,0.0
9040,18,Person,Adult,Employee,<=50K,0.0
9041,28,Person,Adult,Employee,<=50K,0.0
9042,50,Person,Adult,Employee,>50K,0.0
9043,28,Person,Adult,Employee,<=50K,0.0
9044,[21-22],Person,Adult,Employee,<=50K,0.0
9045,37,Person,Adult,Employee,<=50K,0.0
9046,28,Person,Adult,Employee,<=50K,0.0
9047,23,Person,Adult,Employee,<=50K,0.0
9048,32,Person,Adult,Employee,<=50K,0.0
9049,27,Person,Adult,Employee,<=50K,0.0
9050,[54-55],Person,Adult,Employee,<=50K,0.0
9051,44,Person,Adult,Employee,>50K,0.0
9052,25,Person,Adult,Employee,<=50K,0.0
9053,29,Person,Adult,Employee,<=50K,0.0
9054,50,Person,Adult,Employee,<=50K,0.0
9055,18,Person,Adult,Employee,<=50K,0.0
9056,[74-78],Person,Adult,Employee,<=50K,0.0
9057,22,Person,Adult,Employee,<=50K,0.0
9058,27,Person,Adult,Employee,<=50K,0.0
9059,27,Person,Adult,Employee,<=50K,0.0
9060,41,Person,Adult,Employee,>50K,0.0
9061,24,Person,Adult,Employee,>50K,0.0
9062,23,Person,Adult,Employee,<=50K,0.0
9063,34,Person,Adult,Employee,>50K,0.0
9064,46,Person,Adult,Employee,>50K,0.0
9065,[31-32],Person,Adult,Employee,<=50K,0.0
9066,41,Person,Adult,Employee,<=50K,0.0
9067,29,Person,Adult,Employee,>50K,0.0
9068,[48-49],Person,Adult,Employee,<=50K,0.0
9069,[50-51],Person,Adult,Employee,<=50K,0.0
9070,34,Person,Adult,Employee,<=50K,0.0
9071,58,Person,Adult,Employee,>50K,0.0
9072,52,Person,Adult,Employee,<=50K,0.0
9073,37,Person,Adult,Employee,>50K,0.0
